,noticia,verdadeira,url
2495,Vídeo mostra o homem segurando corpos em sacos com apenas uma mão.,1,https://politica.estadao.com.br/blogs/estadao-verifica/imagem-mostra-boneco-de-plastico-em-protesto-e-nao-corpo-carregado-so-por-uma-mao/
2496,A ivermectina é a cura para o COVID-19.,1,https://politica.estadao.com.br/blogs/estadao-verifica/post-distorce-informacoes-sobre-eficacia-da-ivermectina/
2497,"O presidente do Brasil, Jair Bolsonaro, estava certo sobre a eficácia da cloroquina.",1,https://politica.estadao.com.br/blogs/estadao-verifica/publicacao-distorce-informacoes-sobre-protocolos-para-uso-de-medicamentos-contra-a-covid-19/
2498,O ex-candidato à presidência Fernando Haddad comemora seu aniversário com vários convidados durante a pandemia da COVID-19.,1,https://politica.estadao.com.br/blogs/estadao-verifica/foto-de-aniversario-de-haddad-e-tirada-de-contexto-para-acusar-petista-de-furar-quarentena/
2499,"Laranja, limão e mel impedem a infecção pelo coronavírus.",1,https://politica.estadao.com.br/blogs/estadao-verifica/laranja-e-limao-com-mel-nao-previnem-contra-novo-coronavirus/
2500,Cientistas desenvolvem uma vacina que cura a COVID-19 em três dias.,1,https://politica.estadao.com.br/blogs/estadao-verifica/nao-existe-vacina-que-cura-covid-19-em-tres-horas/
2501,"O governador de São Paulo, João Doria, disse que 215 países têm casos de COVID-19. Como existem apenas 193 países, o discurso do governador mostra que os números de pandemia são compensados.",1,https://politica.estadao.com.br/blogs/estadao-verifica/boato-usa-frase-de-doria-para-levantar-duvidas-sobre-a-extensao-da-pandemia/
2502,A Suprema Corte libertou 32.000 prisioneiros por causa da COVID-19.,1,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-stf-tenha-sido-responsavel-pela-soltura-de-32-mil-presos-por-causa-da-covid-19/
2503,Foi desenvolvida uma vacina que cura a Covid-19 em apenas três horas.,1,https://poligrafo.sapo.pt/fact-check/foi-desenvolvida-uma-vacina-que-cura-a-covid-19-em-apenas-tres-horas
2504,"Vídeo viral mostra que, durante um parto, os médicos não estouraram uma bolsa amniótica de uma mulher infectada com Covid-19 para proteger o bebê.",1,https://poligrafo.sapo.pt/fact-check/medicos-nao-rebentaram-bolsa-amniotica-de-mulher-contaminada-com-covid-19-para-proteger-o-bebe
2505,"João Doria, governador de São Paulo, assinou contrato com o Sinovac para desenvolver uma vacina contra a COVID-19 em agosto. Portanto, ele sabia tudo sobre a doença e faz parte de uma conspiração chinesa.",1,https://piaui.folha.uol.com.br/lupa/2020/06/15/verificamos-doria-vacina-butantan/
2506,A polícia federal encontrou milhares de reais dentro da casa da Secretaria de Saúde do estado do Pará. Esse dinheiro deveria ser destinado a equipamentos relacionados à COVID-19.,1,https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-dinheiro-secretario-saude/
2507,Assaltantes fingem ser profissionais de saúde. Eles visitam casas oferecendo testes gratuitos de COVID-19 e aproveitam a oportunidade para saquear casas.,1,https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-foto-assaltantes-testes-covid-19/
2508,"Vídeo mostra Camilo Santana, governador do Ceará, dizendo palavrões para explicar porque ele está adiando medidas de bloqueio.",1,https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-video-ceara-decreto/
2509,Um policial de São Paulo resgatou sua mãe enquanto ela estava prestes a ser enterrada viva.,1,https://piaui.folha.uol.com.br/lupa/2020/06/17/verificamos-saco-defuntos-sp/
2510,O Centro de Controle de Doenças do governo dos EUA oficializou as evidências científicas sobre a transmissão de coronavírus com uma série de circunstâncias e ambientes em risco de contaminação.,1,https://politica.estadao.com.br/blogs/estadao-verifica/tabela-com-risco-de-transmissao-de-covid-19-nao-foi-divulgada-por-governo-americano/
2511,Médico senegalês diz que a cloroquina é o segredo para um número muito baixo de mortes por COVID-19 no Senegal.,1,https://politica.estadao.com.br/blogs/estadao-verifica/uso-da-cloroquina-nao-explica-a-situacao-da-pandemia-no-senegal/
2512,"Foto mostra Joice Hasselmann, deputada federal recentemente diagnosticada com COVID-19, andando no corredor de um hospital sem máscara. A legenda afirma que ela está fingindo a doença.",1,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-joice-sem-mascara-covid/
2513,"O CoronaVac, vacina que está sendo desenvolvida na China e será testada no Brasil, foi testada apenas em macacos.",1,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-sinovac-macacos/
2514,"A CoronaVac, uma vacina que está sendo desenvolvida na China e será testada no Brasil, está sendo financiada por Bill Gates.",1,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-vacina-gates-chinesa/
2515,"Enquanto o mundo estava preocupado com a COVID-19, as empresas chinesas conseguiram comprar a Volvo, Pirelli, Thomas Cook e parte da Mercedes Benz.",1,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-china-multinacionais-covid/
2516,"A vacina CoronaVac, que está sendo desenvolvida na China e será testada no Brasil, não foi testada em nenhum outro lugar do mundo.",1,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-oms-coronavac-teste/
2517,"Duas fotos: uma, de uma amígdala inchada e a outra, saudável. A legenda diz que o primeiro é de um paciente COVID-19.",1,https://piaui.folha.uol.com.br/lupa/2020/06/18/verificamos-foto-amigdalas-relacao-covid/
2518,"Um texto de C. S. Lewis, de 1942, fala sobre uma ""pandemia de medo"". Diz que o diabo levou muitas almas para o inferno porque elas se apegaram demais às suas vidas terrenas, através do medo.",1,https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-pandemia-do-medo-c-s-lewis/
2519,"Donald Trump disse que o Brasil é o único país em que a Suprema Corte (Supremo Tribunal Federal) está prejudicando a capacidade do governo nacional de lidar com oa COVID-19. Além disso, ele criticou os governadores estaduais brasileiros.",1,https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-trump-supremo-pandemia/
2520,"João Doria, governador de São Paulo, disse que a vacina chinesa CoronaVac, que será testada no Brasil, será testada apenas em idosos, que receberão 1,5 mil reais (cerca de 250 dólares americanos).",1,https://piaui.folha.uol.com.br/lupa/2020/06/19/verificamos-doria-vacina-idosos/
2521,"Enfermeiras do hospital Messejana, no Ceará, gravam um vídeo comemorando o fechamento do quarto especial para tratamento da COVID-19 por falta de pacientes.",1,https://politica.estadao.com.br/blogs/estadao-verifica/hospital-de-messejana-no-ceara-continua-recebendo-pacientes-com-covid-19/
2522,Vídeo mostra trabalhadores da saúde dançando em um hospital. A legenda diz que foi filmada em Israel após a cura de todos os pacientes com COVID-19 no hospital.,1,https://piaui.folha.uol.com.br/lupa/2020/06/22/verificamos-medicos-dancando-video-covid-19-israel/
2523,"Médicos incluem ""suspeito de COVID-19"" nos atestados de óbito porque os hospitais recebem 18.000 reais por cada morte registrada como COVID-19.",1,https://piaui.folha.uol.com.br/lupa/2020/06/22/verificamos-hospitais-verba-covid/
2524,"Vídeo mostra trabalhadores da saúde comemorando em um hospital. A legenda diz que foi filmado no Hospital Messejana, em Fortaleza, depois que todos os pacientes com COVID-19 foram curados e uma ala hospitalar inteira foi fechada.",1,https://piaui.folha.uol.com.br/lupa/2020/06/22/verificamos-hospital-messejana-covid-19/
2525,"João Doria, governador de São Paulo, testou positivo para COVID-19.",1,https://piaui.folha.uol.com.br/lupa/2020/06/22/verificamos-doria-positivo-covid/
2526,A Marinha do Brasil estabeleceu um protocolo de tratamento para pacientes com COVID-19 com sintomas leves usando Invermectina.,1,https://piaui.folha.uol.com.br/lupa/2020/06/23/verificamos-marinha-protocolo-ivermectina/
2527,Os termômetros a laser queimam a retina,1,https://lasillavacia.com/detector-no-laser-los-termometros-no-contacto-no-quema-retina-77109
2528,Duas pessoas com coronavírus escaparam de um hospital em Bogotá.,1,https://lasillavacia.com/detector-youtubers-no-se-escaparon-hospital-covid-19-77145
2529,Médicos italianos desobedecem à ordem de não realizar autópsias e descobrem que o protocolo da OMS piorou seriamente os doentes,1,https://lasillavacia.com/detector-ni-se-estan-prohibiendo-las-autopsias-ni-medicos-italianos-cambiaron
2530,Gargarejar com água morna e sal cura o coronavírus,1,https://lasillavacia.com/detector-las-gargaras-agua-tibia-y-sal-no-curan-coronavirus-77175
2531,Vídeo de médicos da Bélgica que deram as costas ao diretor da OMS,1,https://lasillavacia.com/detector-medicos-belgica-no-dieron-espalda-al-director-oms-77179
2532,Os dados que deu o senador colombiano Gustavo Bolívar,1,https://colombiacheck.com/chequeos/pelicula-de-bolivar-sobre-cuarentena-basada-en-calculos-cuestionables
2533,O relato histórico das pandemias que o prefeito de Cali (Colômbia) fez durante um discurso,1,https://colombiacheck.com/chequeos/historia-de-pandemias-del-alcalde-de-cali-es-cierta-pero-imprecisa
2534,Gráfico mostrando probabilidades de contágio com máscaras faciais,1,https://colombiacheck.com/chequeos/grafico-que-muestra-probabilidades-de-contagio-con-tapabocas-no-tiene-evidencia-cientifica
2535,"Daniel Quintero, prefeito de Medellín, e o presidente da Colômbia, Iván Duque, estão ""unidos em direção a uma ditadura digital"" e ""pretendem escravizar a Colômbia por meio de tecnologia totalitária"",""Falso",1,Curas
2536,"María Cristina Lesmes (Secretária de Saúde do Vale do Cauca, Colômbia): ""a situação em Buenaventura é dramática, temos uma taxa de positividade de teste de 25%, a maior taxa de mortalidade no país"",""Verdadeiro, mas",1,Situação do país
2537,Áudio alerta moradores de Barranquilla que hospitais estão infectando pessoas com COVID-19 para receber indenização,1,https://colombiacheck.com/chequeos/es-falso-que-los-hospitales-de-barranquilla-cobren-7-millones-por-cada-enfermo-de-covid-19
2538,"Daddy Yankee dá dinheiro e criou a organização beneficiente ""Pandemic Covid-19"",""Falso",1,Outros
2539,"A receita de gengibre, mel, cebola e aspirina cura a Covid-19  de acordo com Ubeimar Delgado Blandón, ex-governador do Valle del Cauca (Colômbia)",1,https://colombiacheck.com/chequeos/de-nuevo-receta-de-jengibre-miel-cebolla-y-aspirina-no-cura-covid-19
2540,"Um vídeo em que um médico homeopata recomendou a automedicação com anticoagulantes, esteróides e antibióticos para curar o coronavírus",1,https://colombiacheck.com/chequeos/no-tratamiento-recomendado-por-medico-homeopata-no-es-la-cura-contra-covid-19
2541,Oxford teria pronta a vacina para a Covid-19 em setembro de 2020,1,https://colombiacheck.com/chequeos/es-poco-probable-que-oxford-tenga-lista-vacuna-para-covid-19-en-septiembre-de-2020
2542,"Bill e Melinda Gates são ""especialistas em vacinas fracassadas que tantas vítimas causaram em todo o mundo"" e que a Índia os expulsou do país e denunciou, segundo o cantor espanhol Miguel Bosé",1,https://colombiacheck.com/chequeos/las-afirmaciones-falsas-de-miguel-bose-sobre-la-fundacion-gates-los-microchips-y-la-red-5g
2543,Um menino indiano previu o coronavírus em 2019,1,https://colombiacheck.com/chequeos/no-nino-indio-no-predijo-el-coronavirus-en-2019
2544,O YouTube disse que removeria vídeos que contradigam a OMS sobre a Covid-19,1,https://colombiacheck.com/chequeos/youtube-si-dijo-que-eliminaria-videos-que-contradigan-la-oms-sobre-covid-19
2545,"Um vídeo publicado por Samuel Ángel, advogado, escritor e diretor executivo do Movimento de Solidariedade Católica, no qual ele garante que a China espalha o coronavírus graças a alguns agentes que possui em todo o mundo",1,https://colombiacheck.com/chequeos/video-de-samuel-angel-sobre-como-china-esparcio-el-virus-por-el-mundo-esta-repleto-de
2546,"Um vídeo de pessoas agrupadas sem máscaras foi filmado na sede da OMS em Genebra, Suíça",1,https://colombiacheck.com/chequeos/video-viral-si-fue-grabado-en-ginebra-suiza
2547,Pesquisa sobre 'Retorno às aulas presenciais em escolas e universidades' que circula nas redes,1,https://colombiacheck.com/chequeos/encuesta-sobre-regreso-clases-presenciales-en-colegios-y-universidades-que-circula-en
2548,Post no Facebook comemorando as 'realizações' de Donald Trump,1,https://colombiacheck.com/chequeos/post-de-facebook-que-celebra-logros-de-donald-trump-mezcla-de-verdades-medias-y-datos
2549,"O prefeito de Medellín (Colômbia), Daniel Quintero, disse: “hoje, por exemplo, falo para vocês que este mês tivemos um aumento de 26% no número de suicídios. Quase todos os dias uma pessoa cometeu suicídio na cidade "".",1,https://colombiacheck.com/chequeos/es-falso-que-suicidios-han-aumentado-26-durante-cuarentena-en-medellin
2550,Imagem de fornos de cremação 'a caminho de Yopal' (Colômbia),1,https://colombiacheck.com/chequeos/no-esta-foto-no-es-de-hornos-crematorios-rumbo-yopal
2551,Duas receitas caseiras de desinfetantes que inativam o coronavírus,1,https://colombiacheck.com/chequeos/dos-recetas-caseras-de-desinfectante-en-atomizador-que-no-inactivan-al-coronavirus
2552,A tecnologia 5G é a causa da Covid-19,1,https://colombiacheck.com/chequeos/de-nuevo-la-tecnologia-5g-no-es-la-causante-del-covid-19
2553,"A Covid-19 existe desde 2003, segundo o jornal argentino Clarín",1,https://colombiacheck.com/chequeos/no-el-covid-19-no-existe-desde-2003-como-dicen-en-redes-sociales
2554,A vacina contra o coronavírus 'é produzida a partir de células de fetos abortados',1,https://colombiacheck.com/chequeos/no-la-vacuna-del-coronavirus-no-se-fabrica-base-de-celulas-de-fetos-abortados
2555,"Tabela que compara leitos em sistemas de saúde em países com departamentos colombianos, publicados no Twitter pela jornalista Maritza Aristizábal",1,https://colombiacheck.com/chequeos/tabla-que-compara-camas-de-sistemas-de-salud-de-paises-con-departamentos-colombianos-es
2556,Bill Gates foi expulso da Índia por suas vacinas contra a poliomielite,1,https://www.animalpolitico.com/elsabueso/bill-gates-no-fue-expulsado-de-india-por-sus-vacunas-contra-la-polio/
2557,A Covid-19 é uma doença causada por um exossomo,1,https://www.animalpolitico.com/elsabueso/la-covid-19-es-una-enfermedad-provocada-por-un-virus-no-un-exosoma/
2558,Teorias da conspiração sobre 5G e coronavírus,1,https://www.animalpolitico.com/video/contra-las-teorias-de-conspiracion-la-erronea-vinculacion-de-la-red-5g-al-covid-19/
2559,"Postagem no Facebook recomenda às pessoas com sintomas de COVID-19 realizar nebulizações com três medicamentos ou folhas de eucalipto, fazer gargarejos e tomar muito chá quente",1,https://www.animalpolitico.com/elsabueso/no-automedicarse-sintomas-covid-19/
2560,Os termômetros infravermelhos podem causar danos à retina.,1,https://chequeado.com/verificacionfb/es-falso-que-los-termometros-infrarrojos-pueden-producir-danos-en-la-retina/
2562,"María Eugenia Vidal, ex-governadora da Província de Buenos Aires (Argentina), testou positivo para o coronavírus",1,https://chequeado.com/verificacionfb/es-verdadero-que-vidal-dio-positivo-por-coronavirus/
2564,"Uma suposta declaração de um Conselho de Medicina da Espanha adverte a população sobre a COVID-19, o que implica a ventilação assistida e a existência de um ""chamado ao senso comum"" na falta de confinamento. '",1,https://maldita.es/malditobulo/2020/06/17/comunicado-colegio-medicos-desconfinamiento-ventilacion-asistida-covid19/
2565,"Vídeo que diz que a COVID-19 é uma ""bactéria amplificada"" relacionada à rede 5G",1,https://lasillavacia.com/detector-video-falso-dice-covid-bacteria-amplificada-relacionada-5g-77188
2566,Vídeo de um espetáculo de luzes na Torre Eiffel em homenagem às vítimas da COVID-19,1,https://maldita.es/malditobulo/2020/06/19/video-torre-eiffel-espectaculo-luces-homenaje-victimas-covid-19/
2567,Patricia Bullrich (ex-ministra da Segurança da Argentina): “Apenas  25% das empresas argentinas conseguiram alguma ajuda do Estado”,1,https://chequeado.com/el-explicador/es-enganoso-el-mensaje-con-evidencia-cientifica-sobre-el-covid-19-que-se-le-atribuye-a-los-cdc-de-ee-uu/
2568,"Uma mensagem com ""evidência científica"" sobre a COVID-19, atribuída ao Centro de Controle de Doenças (CDC, na sigla em inglês) dos Estados Unidos. ",1,https://chequeado.com/ultimas-noticias/bullrich-solo-el-25-de-las-empresas-argentinas-han-llegado-a-tener-algo-de-ayuda-del-estado/
2569,A empresa argentina La Campagnola fechou por conta da quarentena,1,https://chequeado.com/verificacionfb/es-falso-que-la-campagnola-cerro-por-la-cuarentena-se-trata-de-una-noticia-de-2019/
2572,COVID-19 está em mutação e agora é mais contagioso.,1,https://verificado.com.mx/si-el-sars-cov-2-ha-mutado-pero-no-se-hizo-mas-contagioso-o-mas-letal/
2573,Nuevo León tem a menor taxa de mortalidade por Covid-19 no México.,1,https://verificado.com.mx/enganoso-que-nl-tenga-menor-tasa-de-muertes-por-covid-como-dijo-delao/
2574,"Há apenas duas pessoas infectadas pela COVID-19 na clínica 2 do IMSS de Monterrey, Nuevo León, México.",1,https://verificado.com.mx/si-hay-35-con-covid-19-del-personal-de-salud-de-la-clinica-2-del-imss-en-nl-no-eran-solo-2/#modal-popup-2 
2575,"Os relatórios de gastos com a COVID-19 se perderam no incêndio em um edifício de Nuevo León, México.",1,https://verificado.com.mx/no-se-incendiaron-datos-del-gasto-covid-en-nl-como-dijo-el-senador-samuel-garcia/ 
2576,"Um deputado de Nuevo León, México, disse que há inconsistências nos testes de COVID-19.",1,https://verificado.com.mx/que-tan-certero-puede-ser-el-resultado-de-una-prueba-para-diagnosticar-la-covid-19/
2577,"Uma imagem viralizada de um médico morto por atender pacientes com coronavírus no Hospital Llano de Corrientes, Argentina",1,https://chequeado.com/verificacionfb/es-falsa-la-imagen-viral-de-un-medico-fallecido-por-atender-pacientes-con-coronavirus-en-el-hospital-llano-de-corrientes/
2578,A OMS alertou para um novo surto do vírus Nipah,1,https://chequeado.com/verificacionfb/es-falso-que-la-oms-alerto-sobre-un-nuevo-brote-del-virus-nipah/
2579,"Alberto Fernández (presidente da Argentina), sobre o aumento de casos na CABA (Cidade Autônoma de Buenos Aires): “Queriam sair correndo, saíram correndo. Eis a consequência"".",1,https://chequeado.com/ultimas-noticias/alberto-fernandez-sobre-el-aumento-de-casos-en-caba-querian-salir-a-correr-salgan-a-correr-esta-es-la-consecuencia/
2580,"O vídeo de Elisa Carrió, ex-deputada federal pela Cidade Autônoma  de Buenos Aires, convocando para a marcha pela liberdade está fora de contetxto. Não é atual, mas sim de 2019. ",1,Chequeado
2582,Quinze notícias falsas de Rodrigo Polo sobre o coronavírus,1,https://www.agenciaocote.com/blog/2020/06/18/quince-desinformaciones-de-rodrigo-polo-sobre-el-coronavirus/
2586,"A revista Muy Interesante já tinha falado em 2014 sobre o atual coronavírus, como afirmam alguns conteúdos compartilhados. ",1,https://maldita.es/malditobulo/2020/06/19/coronavirus-revista-muy-interesante-2014-actual/
2587,"Vídeo em quem um homem apresenta e dubla outro vídeo de uma entrevista com Stefano Montanari no videoblog de Byoblu. Montanari se autointitula ""nanopatologista"" e diz que as máscaras nos fazem inalar o dióxido de carbono que expulsamos do corpo ao respirar. Isto supostamente produziria hipercapnia (excesso de dióxido de carbono).",1,https://maldita.es/malditaciencia/2020/06/23/video-stefano-montanari-mascarillas-hipercapnia-acidosis-respiratoria-cancer/
2588,"Vídeo amplamente compartilhado no qual o médico Ángel Ruiz Valdepeñas, do Hospital de Formentera, afirma durante uma manifestação em Madri que ""não há pandemia de coronavírus"" e que, por isso, ""não tem sentido usar máscara nem manter distanciamento social"". ",1,https://maldita.es/malditaciencia/2020/06/22/video-medico-no-hay-pandemia-coronavirus/
2589,As vacinas contra a COVID-19 inserirão microchips em humanos,1,https://www.Newtral/bulo-vacuna-coronavirus-microchip-bill-gates/20200623/
2590,"Vídeo que mostra um protesto de médicos de La Rioja contra Alberto Fernández, presidente da Argentina",1,https://chequeado.com/el-explicador/es-falso-el-video-que-muestra-una-protesta-de-medicos-de-la-rioja-contra-alberto-fernandez/
2591,Uma vacina financiada por Bill Gates adoeceu 1.200 meninas na Índia,1,https://chequeado.com/el-explicador/es-falso-que-una-vacuna-financiada-por-bill-gates-enfermo-a-1200-ninas-en-india/
2593,Homem encontrado vivo em saco de enterro na Bahia.,1,https://www.aosfatos.org/noticias/homem-foi-encontrado-vivo-em-saco-funerario-na-bahia-em-2014-nao-recentemente/
2594,O governo da Alemanha enviou à China uma cobrança de € 149 bilhões pelos danos causados pela pandemia.,1,https://www.aosfatos.org/noticias/governo-da-alemanha-nao-enviou-china-conta-bilionaria-de-prejuizos-com-pandemia/
2595,O ministro da Saúde do Brasil disse que 'suspeitos de Covid-19' não podem mais aparecer nos atestados de óbito.,1,https://www.aosfatos.org/noticias/pazuello-nao-disse-que-suspeita-de-covid-19-nao-pode-mais-constar-em-atestados-de-obito/
2596,A OMS diz que nunca aconselhou a aplicação do bloqueio total como uma medida para combater o coronavírus.,1,https://www.aosfatos.org/noticias/posts-distorcem-fala-de-porta-voz-da-oms-para-sugerir-que-entidade-recuou-sobre-quarentena/
2597,A OMS disse que pacientes assintomáticos não transmitem o novo coronavírus.,1,https://www.aosfatos.org/noticias/e-incorreto-dizer-que-oms-concluiu-que-assintomaticos-nao-tem-potencial-de-transmitir-covid19/
2598,"O ex-candidato à presidência do Brasil pelo Partido dos Trabalhadores, Fernando Haddad, postou uma foto comemorando seu aniversário com convidados durante a pandemia.",1,https://www.aosfatos.org/noticias/haddad-nao-celebrou-aniversario-com-amigos-durante-pandemia-foto-e-de-2018/
2599,O proprietário da empresa brasileira que demitiu funcionários por causa da pandemia comete suicídio.,1,https://www.aosfatos.org/noticias/noticia-sobre-suicidio-de-empresario-que-demitiu-223-e-antiga-e-sem-relacao-com-pandemia/
2600,Projeto aprovado pela Câmara dos Deputados exige o uso de máscaras dentro de residências.,1,https://www.aosfatos.org/noticias/projeto-aprovado-pela-camara-nao-obriga-usar-mascara-dentro-de-casa/
2601,"O governador de São Paulo disse que assinou um contrato com a China para a produção de uma vacina contra o coronavírus em agosto de 2019, o que prova que a pandemia é uma farsa.",1,https://www.aosfatos.org/noticias/e-falso-que-doria-fechou-contrato-com-chineses-em-2019-para-vacina-contra-o-novo-coronavirus/
2602,Vídeo mostra a polícia apreendendo dinheiro desviado dos respiradores na casa da secretaria de saúde da cidade de Belém.,1,https://www.aosfatos.org/noticias/e-falso-que-policia-apreendeu-dinheiro-na-casa-do-secretario-de-saude-de-belem/
2603,"Joice Hasselmann, deputada federal, aparece sem máscara em uma foto no hospital, mesmo após diagnóstico positivo de COVID-19",1,https://www.aosfatos.org/noticias/foto-de-joice-hasselmann-em-hospital-e-de-marco-e-nao-tem-relacao-com-covid-19/
2604,Enfermeiro diz que estados e municípios brasileiros recebem financiamento federal por cada morte por Covid-19 registrada.,1,https://www.aosfatos.org/noticias/enfermeiro-engana-ao-dizer-em-video-que-estados-e-municipios-faturam-com-mortes-por-covid-19/
2605,"Quando os sintomas do COVID-19 aparecerem, as pessoas devem tomar azitromicina, ivermectina e Anitta.",1,https://www.aosfatos.org/noticias/azitromicina-ivermectina-e-nitazoxanida-nao-tem-eficacia-comprovada-contra-covid-19/
2606,O chá boldo e o chá de quina quina previnem e até curam o COVID-19.,1,https://www.aosfatos.org/noticias/chas-de-boldo-do-chile-e-de-quina-quina-nao-previnem-nem-curam-covid-19/
2607,"A OMS diz que o Coronavac, vacina produzida pela Sinovac Biotech, não foi testada em nenhum lugar do mundo antes do Brasil.",1,https://www.aosfatos.org/noticias/e-falso-que-oms-disse-que-coronavac-nao-foi-testada-em-nenhum-lugar-do-mundo/
2608,Médico diz em vídeo que o uso prolongado de máscaras acidifica o sangue.,1,https://www.aosfatos.org/noticias/nao-ha-evidencias-de-que-uso-prolongado-de-mascaras-torna-o-sangue-acido/
2609,Funcionária da loteria é registrada roubando o auxílio federal de emergência da COVID-19 de cliente no Brasil.,1,https://www.aosfatos.org/noticias/e-falso-que-video-mostre-funcionaria-de-loterica-roubando-auxilio-emergencial-de-cliente/
2610,Hospital da cidade de Fortaleza fecha a enfermaria especial de atendimento para Covid-19 devido à falta de pacientes.,1,https://www.aosfatos.org/noticias/e-falso-que-hospital-em-fortaleza-fechou-ala-de-covid-19-por-falta-de-pacientes/
2613,"Um vídeo de uma “homenagem às vítimas da Covid-19” na Torre Eiffel em Paris, França",1,https://www.Newtral/bulo-torre-eiffel-iluminada-covid19/20200617/
2614,Uma imagem afirma que painéis de cromaqui estão sendo utilizados para inventar  mortes por coronavírus,1,https://www.Newtral/bulo-croma-inventar-muertes-coronavirus/20200623/
2615,"Bill Gates disse que ""a vacina contra a Covid-19 mudará permanentemente seu DNA"",""Boato",1,Curas
2616,"O Tribunal de Haia aceitou uma denúncia contra o Presidente do governo espanhol por ""genocídio"",""Boato",1,Outros
2617,"Um vídeo se refere a um suposto ""colar anti-covid da NASA",1,Maldita.es
2618,"A disseminação da Covid-19 começou em outubro passado com vacinas contra a gripe ""contaminadas"" e o coronavírus permaneceu latente no corpo dos pacientes até emergir meses depois.",1,https://www.efe.com/efe/espana/efeverifica/el-coronavirus-no-se-ha-propagado-a-partir-de-vacunas-gripe-contaminadas/50001435-4279074
2619,Bill Gates disse que a vacina contra a Covid-19 poderia matar 700.000 pessoas,1,https://www.efe.com/efe/espana/efeverifica/bill-gates-no-dijo-que-la-vacuna-de-covid-19-podria-causar-700-000-muertes/50001435-4279266
2620,A União Europeia (UE) confirmou que as redes 5G são prejudiciais à saúde das pessoas,1,https://www.efe.com/efe/espana/efeverifica/la-ue-no-ha-confirmado-que-el-5g-sea-perjudicial-para-salud/50001435-4273629
2621,Comer alimentos alcalinos com pH alto elimina o coronavírus ou impede seu contágio,1,https://www.efe.com/efe/espana/efeverifica/consumir-alimentos-alcalinos-no-protege-del-coronavirus/50001435-4272618
2622,"Um vídeo com teorias sobre o coronavírus durante uma marcha anti-quarentena no Obelisco de Buenos Aires, Argentina",1,https://chequeado.com/el-explicador/coronavirus-son-falsas-las-teorias-de-este-video-viral-durante-una-marcha-anticuarentena-en-el-obelisco/
2623,"Um vídeo da médica ligado ao movimento anti-vacina, Chinda Brandolino, sobre a origem da Covid-19",1,https://chequeado.com/el-explicador/falsedades-sobre-la-pandemia-que-aparecen-en-un-video-de-chinda-brandolino/
2626,Imagem de um vídeo editado usando um cromaqui para mentir sobre os mortos por coronavírus,1,https://maldita.es/malditobulo/2020/06/24/video-editado-croma-brasil-fallecidos-coronavirus/
2627,A comunidade chinesa em Usera (Madri) fecha suas lojas novamente sob o conselho de sua embaixada após o surto de Covid-19 em Pequim,1,https://maldita.es/malditobulo/2020/06/24/comunidad-china-usera-madrid-este-cerrando-comercios-embajada-china-recomendado/
2628,Artigo em circulação nas redes sociais que alerta para a suposta detecção de ratos destinados ao consumo humano infectados com coronavírus (56% dos analisados) em alguns restaurantes do Vietnã,1,https://maldita.es/malditaciencia/2020/06/24/supuesta-deteccion-ratas-consumo-humano-coronavirus-vietnam/
2629,"Biró, sobre o Grupo LATAM antes do coronavírus: ""Nos últimos 2 anos e meio, faturou quase US $ 430 milhões"",""Dúbio",1,Outros
2640,A ONU estabeleceu o uso de um chip para identificar a humanidade,1,https://lasillavacia.com/detector-no-onu-no-establecio-uso-chip-identificar-humanidad-77198
2641,Dois agentes de saúde pública do coronavírus estão enganando as pessoas em Popayán (Colômbia),1,https://lasillavacia.com/detector-youtubers-no-se-estan-haciendo-pasar-funcionarios-secretaria-salud-popayan
2642,Presidente de Madagascar denunciou suborno da Organização Mundial da Saúde por ter uma cura para o coronavírus,1,https://lasillavacia.com/detector-no-presidente-madagascar-no-denuncio-soborno-oms-77220
2643,"A cura para o coronavírus: gengibre, limão, cebola e alho",1,https://lasillavacia.com/detector-no-jengibre-limon-cebolla-y-ajo-juntos-no-curan-coronavirus-77228
2644,Uma corrente do WhatsApp contra os testes de coronavírus e a eventual vacina,1,https://lasillavacia.com/detector-cadena-falsa-sobre-las-pruebas-covid-19-y-supuesta-vacunacion-masiva-77256
2645,O alerta da OMS sobre um novo surto do vírus Nipah disse que é mais mortal que o coronavírus,1,https://lasillavacia.com/detector-no-oms-no-alerto-sobre-nuevo-brote-del-virus-nipah-77265
2646,Imagem afirma que as mortes por coronavírus não são reais,1,https://lasillavacia.com/detector-no-esta-imagen-no-fallecidos-covid-19-77285
2647,Um vídeo da Torre Eiffel iluminada em homenagem às vítimas do COVID-19,1,https://lasillavacia.com/detector-no-este-video-torre-eiffel-iluminada-no-reciente-y-no-fue-homenaje-victimas-covid-77283
