data,titulo,url,noticia
21 de dezembro de 2020 18:28,"‘Apenas um em 17 bilhões de chances da hidroxicloroquina não funcionar’, diz médico",https://tercalivre.com.br/apenas-um-em-17-bilhoes-de-chances-da-hidroxicloroquina-nao-funcionar-diz-medico/,"Em entrevista ao jornal Sky News, o médico e professor Peter McCullough explicou que as chances da hidroxicloroquina não ter efeito nos sistemas de defesa de pessoas infectadas com o coronavírus são de uma em 17 bilhões.“As chances de que não funcione são calculadas em uma em 17 bilhões”, disse o médico.“Não há controvérsia sobre se a hidroxicloroquina funciona ou não. A controvérsia é sobre a abordagem de saúde pública para Covid-19″, completou.O Dr. McCullough é cardiologista consultor e vice-chefe de medicina do Baylor University Medical Center em Dallas, Texas.Além disso, ele é o professor principal da faculdade de medicina interna do Texas A & M University Health Sciences Center. Peter McCullough é uma autoridade internacionalmente reconhecida no papel da doença renal crônica como um estado de risco cardiovascular com cerca de 1000 publicações e 500 citações na National Library of Medicine.Dr. Peter explicou que o vírus causador da Covid-19 invade as células do organismo e que o tratamento precoce pode agir no interior dessas células reduzindo a carga viral.“O vírus invade o interior das células, então temos que usar drogas que vão para dentro da célula e trabalham para reduzir a replicação viral, e as drogas que atuam dentro dessas células e realmente reduzem a replicação viral são hidroxicloroquina, ivermectina, doxiciclina e azitromicina”, afirmou."
20 de novembro de 2020 15:17,Bolsonaro luta sozinho contra o ‘fique em casa’,https://tercalivre.com.br/bolsonaro-luta-sozinho-contra-o-fique-em-casa/,"O presidente Jair Bolsonaro parece fazer parte de um “exército de um homem só”. Enquanto reafirma paulatinamente ser contra o confinamento social (o famoso “fique em casa”) como forma de conter a pandemia do vírus chinês, seu Ministério da Saúde nada contra a corrente e distribui materiais orientando que as pessoas fiquem em casa.Nesta quinta-feira, 19, de acordo com O Globo, o Ministério da Saúde divulgou à imprensa durante entrevista coletiva uma lista de orientações sobre a Covid-19.No tópico de número 9, reforça o “bordão” que se popularizou na época em que Luiz Henrique Mandetta era o chefe da pasta: “Se puder, fique em casa”. Desde sempre Bolsonaro é contra esse isolamento radical e sempre defendeu o tratamento com cloroquina contra o vírus chinês.A imagem divulgada pelo O Globo, no entanto, não aparece na apresentação de PowerPoint utilizada durante a coletiva desta quinta-feira. A imagem utilizada não trazia informativos escritos, apenas imagens:O Terça Livre chegou a questionar o Ministério da Saúde sobre qual material foi entregue à imprensa, mas não obteve resposta até o fechamento desta reportagem.No entanto, o Ministério da Saúde foi alvo de comentários na quarta-feira (18) quando escreveu a uma internauta no Twitter que “a nossa maior ação contra o vírus é o isolamento social e a adesão das medidas de proteção individual” e que não existem remédios “que previnam ou possam acabar com a covid-19”. Uma hora depois, a mensagem foi apagada e a pasta alegou ter sido “erro humano”.Curiosamente (ou não) um dia depois o presidente Bolsonaro orientou, em suas redes sociais, que aos primeiros sintomas de coronavírus cidadãos procurem um médico e iniciem o “tratamento precoce” (o presidente reforça o termo “tratamento precoce”):"
20 de novembro de 2020 08:56,Itália: letalidade do coranavírus cai em ‘segunda onda’,https://tercalivre.com.br/italia-letalidade-do-coranavirus-cai-em-segunda-onda/,"Ao mesmo tempo, em que o terror mundial da ‘segunda onda’ começa a ganhar força em governos de diversos países da Europa, os dados da letalidade do coronavírus, caíram cerca de 75% na Itália, em relação à primeira crise sanitária.Em junho deste ano o número das mortes atribuídas à Covid-19 representavam 14,5% do total de casos confirmados do vírus Sars-CoV-2, quando o país acabava de voltar de rígidos períodos de lockdown, no entanto, com o progresso nos tratamentos a taxa de letalidade da doença chegou a 3,8% nos últimos dias.Este índice vem apresentando queda desde o fim de junho, reflexo do uso de medicamentos, que têm se mostrado eficaz e testagens moleculares feitas de maneira precoce.Durante a primeira crise sanitária, as autoridades italianas concentraram as testagens somente em pacientes que já estavam internados, com a mudança o país já registrou um recorde de 254.908 testes RT-PCR concluídos em um período de 24 horas.A estratégia de aumento de testagem foi usada pelo governo Trump, nos Estados Unidos, o que resultou em diminuição nos números de internações, conforme informações divulgadas pelo presidente em setembro deste ano.ComentárioNome * "
9 de outubro de 2020 14:26,Médico libera Trump para compromissos públicos a partir de sábado,https://tercalivre.com.br/medico-libera-trump-para-compromissos-publicos-a-partir-de-sabado/,"Sean Conley, médico que acompanha o presidente norte-americano liberou Trump para participar de eventos públicos a partir de sábado.De acordo com o site G1, Conley informou a imprensa na quinta-feira (8) e consta no boletim que o mandatário republicano respondeu “extremamente bem” aos tratamentos contra o vírus chinês (Covid-19).No sábado completam-se 10 dias desde que Trump testou positivo para o novo coronavírus.Estudante de artes, filosofia e ciências. Jornalista, crítico de arte e escritor. Escrevo por amor e nas horas vagas salvo o mundo.Twitter: @RicardoRoveranComentárioNome * "
6 de outubro de 2020 13:21,Donald Trump deixa hospital e volta para Casa Branca,https://tercalivre.com.br/donald-trump-deixa-hospital-e-volta-para-casa-branca/,"O presidente dos Estados Unidos, Donald Trump, deixou nesta segunda-feira (5) o hospital onde estava sendo tratado para a covid-19 e embarcou em um helicóptero para voltar à Casa Branca, atingida por uma onda de infecções, e para uma campanha eleitoral encoberta pela pandemia quatro semanas antes do dia da votação.Usando o que parecia ser uma máscara cirúrgica branca, Trump bateu com o punho no ar e fez um sinal de positivo ao descer os degraus do Centro Médico Walter Reed, nas imediações de Washington, respondendo uma pergunta sobre quantas pessoas estavam infectadas na Casa Branca dizendo: “Muito obrigado.”O presidente republicano, que busca sua reeleição contra o democrata Joe Biden no próximo dia 3 de novembro nas eleições norte-americanas, foi internado no hospital na última sexta-feira (2) após ser diagnosticado com a doença causada pelo novo coronavírus.“Estou me sentindo muito bem!”, disse Trump no Twitter mais cedo. “Não tenham medo da covid. Não a deixem dominar sua vida. Desenvolvemos, sob o governo Trump, alguns medicamentos e conhecimento. Me sinto melhor do que há 20 anos”, disse ele.A doença matou mais de um milhão de pessoas no mundo todo, e mais de 209 mil pessoas apenas nos Estados Unidos – o maior número de mortos de qualquer país.Trump, de 74 anos, não teve febre nas últimas 72 horas e seus níveis de oxigênio estão normais, informou sua equipe médica em frente ao hospital. Os médicos se recusaram, no entanto, a discutir os efeitos que a doença poderia ter nos pulmões do presidente, ou quando foi a última vez que Trump testou negativo para o coronavírus.A equipe acrescentou que o presidente chegou a receber oxigênio suplementar duas vezes nos últimos dias."
10 de junho de 2020 09:00,"Governador do Pará, Helder Barbalho, é alvo da PF em operação sobre compra de respiradores",https://tercalivre.com.br/governador-do-para-helder-barbalho-e-alvo-da-pf-em-operacao-sobre-compra-de-respiradores/,"A Polícia Federal deflagrou, na manhã desta quarta-feira (10/5), a Operação Para Bellum  que apura fraudes na compra de respiradores pelo governo do Pará, mediante dispensa de licitação justificada pelo período de calamidade pública em virtude da pandemia do vírus chinês.A compra dos respiradores custou ao estado do Pará o valor de R$ 50.4 milhões. Desse total, metade do pagamento foi feito à empresa fornecedora dos equipamentos de forma antecipada, sendo que os respiradores, além de sofrerem grande atraso na entrega, eram de modelo diferente ao contratado e inservíveis para o tratamento da Covid-19. Por tal razão, os respiradores acabaram sendo devolvidos.A operação conta com a participação de aproximadamente 130 policiais federais, e com o apoio da Controladoria Geral da União e da Receita Federal do Brasil.Estão sendo cumpridos 23 mandados de busca e apreensão nos Estados do Pará, Rio de Janeiro, Minas Gerais, São Paulo, Santa Catarina, Espírito Santo e Distrito Federal, em cumprimento à determinação do Superior Tribunal de Justiça (STJ).Os alvos das buscas são pessoas físicas e jurídicas, incluindo o governador Helder Barbalho, suspeitas de terem participação nas fraudes. A operação também envolve servidores públicos estaduais e sócios da empresa investigada.As buscas foram realizadas nas residências dos investigados, em empresas e, também, no Palácio dos Despachos (sede do Governo do Pará), e nas secretarias de Estado de Saúde, Fazenda e Casa Civil do Estado do Pará.Os crimes sob investigação são de fraude à licitação, previsto na Lei nº 8.666/93; falsidade documental e ideológica; corrupção ativa e passiva; prevaricação, todos previstos no Código Penal; e lavagem de dinheiro, da Lei nº 9.613/98."
2 de junho de 2020 20:54,Dia difícil para Witzel: Alerj derruba 17 dos 18 vetos do governador,https://tercalivre.com.br/dia-dificil-para-witzel-alerj-derruba-17-dos-18-vetos-do-governador/,"A Assembleia Legislativa do Rio de Janeiro (ALERJ) impôs uma grande derrota ao governo fluminense nesta terça-feira (2): Dos 18 vetos assinados por Wilson Witzel, 17 foram derrubados.Deste modo, 14 novas leis entrarão em vigor no estado contra a vontade de Witzel..Ao todo seis vetos derrubados são relacionados a projetos sobre o coronavírus, aprovados pela Alerj após o início das medidas de isolamento social.Os outros onze vetos derrubados são referentes a projetos aprovados em meses anteriores à pandemia. Ao todo, 14 novas leis serão promulgadas pelo presidente da Alerj, deputado André Ceciliano (PT), e publicadas no Diário Oficial do Legislativo dos próximos dias.Outras três leis já sancionadas e em vigor serão atualizadas, por se tratarem de vetos parciais a leis já sancionadas. Um veto foi mantido e outros três foram retirados de pauta para serem analisados pelos parlamentares posteriormente.Uma das propostas relacionadas à pandemia de coronavírus que vai virar lei é o projeto 2.132/20, que regula a prática de cremação e incineração de cadáveres durante a emergência por conta da Covid-19.A medida autoriza a cremação de mortos pelo vírus desde que solicitado pelo cônjuge, ascendente e descente, nesta ordem. Também foi derrubado o veto parcial ao projeto de lei 2.019/20, que já se tornou a Lei 8.843/20."
2 de junho de 2020 12:39,Marcos Eberlin: cientista brasileiro fala sobre ciência na França,https://tercalivre.com.br/marcos-eberlin-cientista-brasileiro-fala-sobre-ciencia-na-franca/,"O cientista brasileiro, Marcos Eberlin, concedeu uma entrevista exclusiva ao site FranceSoir.fr, na última terça-feira (26/5), sobre a ciência.A entrevista foi traduzida por membros do Docentes Pela Liberdade (DPL) e disponibilizada na íntegra ao Terça Livre.ENTREVISTA EXCLUSIVA: Marcos Eberlin, professor de química, líder de um grupo brasileiro de 300 pessoas, escreveu uma carta aberta sobre ciência. Ele respondeu as nossas perguntas e estamos publicando esta carta surpreendente sobre sua visão da ciência, bem como sobre o recente estudo publicado no The Lancet, que tende a desacreditar a hidroxicloroquina como tratamento contra o coronavírus.Desde o início da pandemia, acompanhamos o trabalho de vários grupos na internet, fervorosos defensores da ciência colaborativa que nos permite encontrar de forma mais rápida e confiável do que usar os processos tradicionais de tomada de decisão. Há pouco tempo, um empresário nos lembrou da mudança na comunicação com o “Je Suis Charlie”, impulsionado por um cidadão e adotado pelas pessoas. Diante disso, os políticos, as elites que estão acima de todos os cidadãos, não tiveram outra solução senão abraçar essa mensagem vinda de baixo, correndo o risco, a seu ver, de serem deixados para trás. Abaixo das pessoas. Essas pessoas que ficaram confinadas por alguns meses. Todos contarão a história de seu confinamento por um longo tempo; no entanto, o que permanecerá na mente de muitos são os encontros incríveis e improváveis feitos, a energia posta na tentativa de entender e procurar contribuir, unindo-se.Grupos de interesse, sem conflito … de interesse.Sim, é onde hoje reside parte da ciência, a que avança sem preconceitos a partir de amostras de castas, grupos, formações ou escolas de pensamento. A que tenta entender como chegamos lá: branco, bege, azul, cor da pele, idéias políticas não têm lugar quando o objetivo é entender, encontrar algo. Hoje podemos testemunhar, um grupo de trinta pessoas na França, trabalhando juntas, coletivamente no entendimento do estudo publicado pela Lancet e, a 8.000 km, um grupo de especialistas brasileiros que chegaram à mesma conclusão. Incrível perceber que, na ausência de conflitos de interesse, as coisas se movem mais rápido e vão direto ao ponto. É claro que, às vezes, algumas diferenças de idioma, disputas, mas cada uma em seu lugar, respeitando as outras porque são cidadãos acima de tudo.A forma dessa abordagem, esse método, pode ser menos importante que a substância, mas a demonstração da abordagem coletiva é simplesmente o interesse comum e do cidadão. Isso não significa que outras abordagens não funcionem, mas é isso que todas as ferramentas colaborativas e redes sociais (Facebook, Twitter, Email, Google, Qwant) e todas as operadoras que fornecem acesso a informação. Devemos então compartilhar essas informações, sem barreiras, sem filtros e analisá-las."
1 de junho de 2020 16:00,Câmara pode votar na terça-feira suspensão das dívidas de clubes de futebol durante pandemia,https://tercalivre.com.br/camara-pode-votar-na-terca-feira-suspensao-das-dividas-de-clubes-de-futebol-durante-pandemia/,"O Plenário da Câmara dos Deputados pode votar na terça-feira (2) o projeto de lei que suspende os pagamentos de dívidas dos clubes de futebol durante o período de calamidade pública relacionada ao novo coronavírus.Segundo o PL 1013/20, do deputado Hélio Leite (DEM-PA), ficam suspensos parcelamentos de débitos de clubes junto à Receita Federal, à Procuradoria-Geral da Fazenda Nacional (PGFN) e ao Banco Central, previstos no Programa de Modernização da Gestão e de Responsabilidade Fiscal do Futebol Brasileiro (Profut).Devido às medidas de isolamento social e restrições de aglomerações, os jogos dos campeonatos nacionais e estaduais foram suspensos ou ocorreram sem público, diminuindo uma das principais fontes de receita dos clubes.Também na pauta consta a Medida Provisória 944/20, que concede uma linha de crédito especial para pequenas e médias empresas pagarem sua folha de salários por dois meses durante o estado de calamidade pública decorrente do coronavírus.Chamado de Programa Emergencial de Suporte a Empregos, o mecanismo prevê o aporte de até R$ 34 bilhões da União.Entretanto, no dia 22 de abril, a Câmara aprovou o Projeto de Lei 1282/20, do Senado, que já foi convertido na Lei 13.999/20 e abordou o tema aproveitando parte das regras da MP 944/20, criando o Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte (Pronampe).Segundo o texto aprovado, da deputada Joice Hasselmann (PSL-SP), micro e pequenas empresas podem pedir empréstimos de valor correspondente a até 30% de sua receita bruta obtida no ano de 2019."
1 de junho de 2020 08:30,Brasil recebe 2 milhões de doses de hidroxicloroquina dos Estados Unidos,https://tercalivre.com.br/brasil-recebe-2-milhoes-de-doses-de-hidroxicloroquina-dos-estados-unidos/,"O governo dos Estados Unidos entregou dois milhões de doses de hidroxicloroquina (HCQ) para o Brasil, informou o Itamaraty neste domingo (31).Em breve, o país também deve receber 1.000 ventiladores dos EUA. De acordo com o Itamaraty, a hidroxicloroquina será usada como profilático “para ajudar a defender enfermeiros, médicos e profissionais de saúde do Brasil contra o vírus”. Também será utilizada no tratamento de brasileiros infectados.Brasil e EUA serão ainda parceiros em uma pesquisa clínica sobre a hidroxicloroquina e no desenvolvimento de vacina contra a covid-19.“Esses testes ajudarão em avaliações adicionais sobre a segurança e a eficácia da HCQ tanto para a profilaxia quanto para o tratamento precoce do coronavírus”, informa o Ministério de Relações Exteriores.“Seguindo adiante, o Brasil e os Estados Unidos continuarão em estreita coordenação na luta compartilhada contra a pandemia do coronavírus e na resposta regional em curso para salvaguardar a saúde pública, limitar ainda mais a disseminação do coronavírus, avançar no desenvolvimento inicial de uma vacina e salvar vidas. Tendo o Presidente Bolsonaro e o Presidente Trump conversado duas vezes desde março, os dois países estão bem posicionados para continuar seu trabalho conjunto no enfrentamento da pandemia do coronavírus, bem como em outros assuntos de importância estratégica”, finaliza a nota.Cooperação Brasil-EUA no combate ao Covid-19 continua avançando. Chegaram hoje ao Brasil 2 milhões de doses de hidroxicloroquina doadas pelos EUA. Colaboraremos com os EUA na pesquisa clínica da hidroxicloroquina e no desenvolvimento de uma vacina.🇧🇷🇺🇸 https://t.co/sClOc2AhWL— Ernesto Araújo (@ernestofaraujo) May 31, 2020"
29 de maio de 2020 16:00,Japão pede que G20 lidere ações para recuperar economia global,https://tercalivre.com.br/japao-pede-que-g20-lidere-acoes-para-recuperar-economia-global/,"O primeiro-ministro do Japão, Abe Shinzo, afirmou que as nações do Grupo dos 20 devem desempenhar um papel de liderança na ajuda para que a economia global se recupere rapidamente da pandemia de novo coronavírus.O G20 é um grupo formado por ministros de finanças e chefes dos bancos centrais das 19 maiores economias do mundo, mais a União EuropeiaEle fez o comentário em uma mensagem de vídeo mostrada em uma conferência online das Nações Unidas. Afirmou que há necessidade de uma abordagem que garanta “segurança humanitária a todos”, não deixando qualquer pessoa para trás, mesmo os mais vulneráveis.Disse ser vital não apenas desenvolver e produzir tratamentos e vacinas, mas também garantir seu acesso justo.Abe afirmou que, para o mundo pós-covid-19, é necessário considerar medidas que ajudem a retomada das atividades econômicas e recuperação, especialmente em países em desenvolvimento fortemente atingidos pela crise.Com informações, NHKEsposa, jornalista, tupãense e católica. 23 anos."
21 de maio de 2020 08:00,Ministério da Saúde apresenta novo protocolo para uso da cloroquina,https://tercalivre.com.br/ministerio-da-saude-apresenta-novo-protocolo-para-uso-da-cloroquina/,"Nesta quarta-feira (20/5), representantes do Ministério da Saúde participaram de entrevista sobre a pandemia de covid-19 no Brasil.O secretário-executivo substituto Élcio Franco afirmou que subiu para 6.142 o número de leitos de UTI exclusivos para pacientes com covid-19 no Brasil.A secretária de Gestão do Trabalho e da Educação na Saúde do Ministério da Saúde, Mayra Pinheiro, falou sobre a orientação para prescrição e uso precoce das medicações de cloroquina e hidroxicloroquina.O Ministério da Saúde incluiu ontem (20/5) a cloroquina, e seu derivado hidroxicloroquina, no protocolo de tratamento para pacientes com sintomas leves de covid-19. De acordo com o documento divulgado pela pasta, cabe ao médico a decisão sobre prescrever ou não a substância, sendo necessária também a vontade declarada do paciente, com a assinatura do Termo de Ciência e Consentimento.O governo alerta que, apesar de serem medicações utilizadas em diversos protocolos e de terem atividade in vitro demonstrada contra o coronavírus, ainda não há resultados de “ensaios clínicos multicêntricos, controlados, cegos e randomizados que comprovem o beneficio inequívoco dessas medicações para o tratamento da covid-19”.O presidente Jair Bolsonaro editou medida provisória (MP) que libera R$ 10 bilhões para o Ministério da Saúde para ações de enfrentamento ao novo coronavírus, causador da covid-19, no país."
5 de maio de 2020 09:47,Começa hoje lockdown de Flávio Dino na Grande São Luís,https://tercalivre.com.br/comeca-hoje-lockdown-de-flavio-dino-na-grande-sao-luis/,"A partir desta terça-feira entra em vigor o novo decreto do governo do Maranhão que estabelece o lockdown, ou fechamento geral, com exceção de serviços essenciais, na grande Ilha de São Luís.O documento, emitido nesse domingo, acata a uma determinação do Poder Judiciário do Maranhão, em decorrência da pandemia da Covid-19.A medida, que abrange os municípios de São Luís, Paço do Lumiar, Raposa e São José de Ribamar, vai valer por 10 dias.No período, a entrada e saída da grande ilha ficam restritas. Só poderão circular ambulâncias, viaturas policiais, profissionais da saúde, veículos com transporte de passageiros e veículos a serviços de atividades essenciais.As empresas e os órgãos públicos autorizados a funcionar durante o lockdown deverão baixar, preencher e imprimir a Declaração de Serviço Essencial no site do governo maranhense para fornecer aos funcionários ou servidores. Somente com esse documento a circulação vai ser permitida.Os supermercados vão continuar abertos, e garantiram ao governo estadual que não haverá falta de abastecimento.Também permanecem em funcionamento: bancos e lotéricas; funerárias; serviços de energia elétrica, gás e combustíveis; serviços de assistência médico-hospitalar; entrega delivery por restaurantes e lanchonetes; serviços relativos ao tratamento de água e esgoto, entre outros."
21 de abril de 2020 11:54,Pedido de impeachment de João Doria está pronto e será protocolado nesta quarta-feira,https://tercalivre.com.br/pedido-de-impeachment-de-joao-doria-esta-pronto-e-sera-protocolado-nesta-quarta-feira/,"Será protocolado na Assembleia Legislativa de São Paulo (ALESP), nesta quarta-feira (22), pedido de impeachment contra o governador do estado, João Doria.A petição foi elaborada pelo deputado Gil Diniz (PSL) e já conta com a assinatura de outros deputados. O documento cita ilegalidades, imoralidades e condutas consideradas “pouco republicanas” cometidas por Doria como governador.De acordo com o documento a que o Terça Livre teve acesso com exclusividade, o pedido de impeachment é medida de ultima ratio (última razão), mas a situação atual revela-se drástica e inaceitável, assim como o comportamento de Doria inadmissível, de modo que não resta outra alternativa além de pedir que o governador seja processado pelos crimes de responsabilidade cometidos (veja abaixo).A petição argumenta ainda que “a população está cansada, indignada, mas ainda esperançosa na devida separação dos poderes, e na atuação de um Poder Executivo íntegro e honrado, para tanto tem saído às ruas, mesmo em situação de pandemia, para pedir o básico: observância à lei, à Constituição Federal e respeito a soberania do Presidente da República”.Dentre a lista de motivos explanados no pedido de impeachment está, por exemplo, um fato de relevância que é o governador ter gastado R$ 42 milhões no Hospital de Campanha que está sendo construído no Complexo do Ibirapuera.A edificação deve contar com 268 leitos, sendo 240 de baixa complexidade e 28 leitos de estabilização. São 7,5 mil metros quadrados em duas tendas.Em contraponto, o Governo Federal, está construindo seu primeiro hospital de campanha na cidade de Águas Lindas – GO. O hospital contará com 200 novos leitos adaptáveis para unidades semi-intensivas com tubulação e suporte para respiradores e tem como investimento o valor de R$ 10 milhões."
15 de abril de 2020 17:15,‘Estudo’ brasileiro usa overdose de cloroquina para apontar ineficiência do medicamento e 11 pessoas morrem,https://tercalivre.com.br/estudo-brasileiro-usa-overdose-de-cloroquina-para-apontar-ineficiencia-do-medicamento-e-11-pessoas-morrem/,"Um ativista dos Estados Unidos, Mike Coundrey, denunciou o “estudo” brasileiro feito em Manaus que resultou na morte de 11 pacientes com Covid-19.Para tentar desqualificar a eficácia do uso da cloroquina no tratamento contra a doença, o “estudo” administrou uma superdosagem do medicamento nos pacientes e concluíram, a partir de então, que a cloroquina não é eficaz no tratamento.Coundrey disse não acreditar na irresponsabilidade do estudo. “Eles deram 900mg e 1.200mg por 5 dias! Isso é 3x a dosagem recomendada. E eles usaram o CQ, uma versão menos segura da hidroxicloroquina!”. O CQ é o Difosfato de Cloroquina.Mesmo ser ter sido revisada por membros da academia científica, o experimento brasileiro foi publicado no último sábado (11) em um servidor virtual de informações da área da saúde chamado medRxiv.Os pacientes foram incluídos no estudo antes de receberem confirmação de que estavam com coronavírus. Ao todo, 81 pessoas serviram de cobaia para o experimento, que ocorreu no hospital e pronto-socorro Delphina Rinaldi Abdel Aziz.Depois que as onze mortes ocorreram, o estudo foi interrompido. A pesquisa foi financiada pelo Governo do Estado do Amazonas e patrocinado pela Fundação de Medicina Tropical Dr. Heitor Vieira Dourado, Farmanguinhos (Fiocruz).“Eles não apenas causaram uma overdose nos pacientes, mas os ‘pesquisadores’ tiveram a audácia de concluir o estudo dizendo: ‘A cloroquina é perigosa e não é eficaz no tratamento da COVID-19′”, acrescentou Mike Coundrey."
13 de abril de 2020 12:07,Hidroxicloroquina chega aos EUA depois que a Índia suspendeu proibição de exportação,https://tercalivre.com.br/hidroxicloroquina-chega-aos-eua-depois-que-a-india-suspendeu-proibicao-de-exportacao/,"Um lote de hidroxicloroquina, um medicamento antimalárico que tem sido apontado como uma terapia eficaz para o tratamento do vírus chinês, chegou aos Estados Unidos, provenientes da Índia.Taranjit Singh Sandhu, embaixador da Índia nos Estados Unidos, anunciou a notícia em um post no Twitter em 12 de abril, confirmando que a “remessa de hidroxicloroquina da Índia chegou hoje ao aeroporto de Newark”, enquanto o país apóia seus “parceiros na luta contra a COVID19″.A chegada da remessa de hidroxicloroquina ocorre quando as mortes pelo vírus chinês nos Estados Unidos ultrapassam 2.000 na sexta-feira, com os maiores números na cidade de Nova Iorque e nos arredores.A Índia, que fabrica 70% do suprimento mundial de hidroxicloroquina, concordou em 7 de abril em suspender a proibição anterior da exportação do medicamento após uma conversa telefônica entre o presidente dos EUA, Donald Trump, e o primeiro-ministro indiano Narendra Modi.Trump havia dito em uma entrevista coletiva anterior que a Índia poderia sofrer retaliação se não levantasse a proibição e liberasse as 29 milhões de doses da droga que havia pedido para seu estoque médico.O Economic Times da Índia relatou que a Índia tem uma capacidade de produção de 40 toneladas de hidroxicloroquina por mês, implicando 200 milhões de comprimidos de 200 mg cada e observou que, como o medicamento é usado para doenças auto-imunes, como artrite reumatóide e lúpus, os fabricantes têm bons resultados e capacidades de produção também podem ser aumentadas.Após a conversa, Trump agradeceu a Modi no Twitter por suspender a proibição de exportação, acrescentando que a decisão “não será esquecida”."
13 de abril de 2020 09:44,Legisladores dos EUA defendem Taiwan contra acusações do Diretor-Geral da OMS,https://tercalivre.com.br/legisladores-dos-eua-defendem-taiwan-contra-acusacoes-do-diretor-geral-da-oms/,"Em artigo publicado neste domingo (12/4), pela The Epoch Times espanhola, o jornalista Frank Fang expôs os argumentos do confronto entre Taiwan e China no âmbito do vírus chinês (covid-19) envolvendo a Organização Mundial de Saúde (OMS).TAIPEI, Taiwan – Autoridades dos Estados Unidos expressaram seu apoio a Taiwan sob a acusação do Dr. Tedros Adhanom Ghebreyesus, diretor geral da Organização Mundial da Saúde (OMS), por ter sido vítima de insultos racistas e ameaças de morte de Taiwan.Em 8 de abril, o diretor da OMS também acusou o Ministério das Relações Exteriores da ilha de saber sobre os ataques e o criticou.Em resposta à acusação, o presidente do Taiwan, Tsai Ing-wen, disse que Taiwan se opõe a todas as formas de discriminação. O presidente convidou Ghebreyesus a visitar Taiwan para poder ver por si mesmo os esforços da ilha na luta contra o COVID-19, a doença causada pelo vírus chinês.Em 10 de abril, o Escritório de Pesquisa do Ministério da Justiça de Taiwan realizou uma conferência de imprensa para denunciar uma campanha de difamação no Twitter por internautas da China continental se apresentando como cidadãos de Taiwan e escrevendo “desculpas” a Ghebreyesus pelos supostos ataques. Muitas contas do Twitter postaram exatamente a mesma mensagem.No dia seguinte, o representante Eliot Engel (DN.Y.), presidente da Comissão de Relações Exteriores da Câmara, comentou em seu Twitter sobre a disputa, em defesa de Taiwan: “Aplaudo a resposta do [Presidente de Taiwan] @ a alegações infundadas de que Taiwan está alimentando ataques racistas a @DrTedros.”“Convido você a verificar a história de # Taiwan – apesar de sua exclusão – para que possamos avançar coletivamente o trabalho crítico em saúde global da @WHO [OMS]“, acrescentou."
6 de abril de 2020 15:53,"Para a OMS, aborto é ‘essencial’ durante a pandemia do vírus chinês",https://tercalivre.com.br/para-a-oms-aborto-e-essencial-durante-a-pandemia-do-virus-chines/,"De acordo com a Organização Mundial de Saúde (OMS), o aborto é considerado um serviço essencial durante a pandemia do vírus chinês.A afirmação foi dada em entrevista ao Daily Caller News. “Os serviços relacionados à saúde reprodutiva são considerados parte dos serviços essenciais durante o surto de COVID-19”, disse a OMS.“As escolhas e os direitos das mulheres aos cuidados de saúde sexual e reprodutiva devem ser respeitados, independentemente de ela ter ou não uma suspeita ou confirmação de infecção por COVID-19″, disse a OMS no comunicado. A declaração também dizia que “os serviços de saúde sexual e reprodutiva são parte integrante da cobertura universal de saúde e da conquista do direito à saúde”.“Isso inclui métodos contraceptivos, cuidados de saúde de qualidade durante e após a gravidez e o parto e aborto seguro em toda a extensão da lei”, acrescentou a organização, observando que o órgão fornece tecnologia global e orientações políticas aos membros sobre o uso de contracepção para evitar gravidez não intencional, aborto “seguro” e tratamento de complicações decorrentes de “aborto inseguro”.Esposa, jornalista, tupãense e católica. 23 anos.Comentário"
