link, data, titulo, texto, verdadeira, origem 
https://checamos.afp.com/desinformacao-do-cientista-britanico-e-ex-funcionario-da-pfizer-sobre-vacinas-e-covid-19,24 dezembro 2020 às 21:03,A desinformação do cientista britânico e ex-funcionário da Pfizer sobre as vacinas e a covid-19,"Várias publicações que foram compartilhadas mais de 9 mil vezes desde o último dia 24 de novembro mostram as declarações do cientista britânico Michael Yeadon, que afirmou que “a pandemia efetivamente acabou” e que não há necessidade de desenvolver vacinas, pois a maioria das pessoas não se contamina e os testes PCR dão falsos positivos. Estas afirmações, contudo, são falsas ou infundadas.",0,site
https://checamos.afp.com/resultado-positivo-de-bebida-com-cola-para-covid-19-nao-significa-que-testes-sejam-ineficazes,24 dezembro 2020 às 15:17,Resultado positivo de bebida com cola para covid-19 não significa que testes sejam ineficazes,"“Na Áustria, até mesmo um copo de Coca-cola resulta positivo para o teste rápido de coronavírus”, afirmam publicações nas redes sociais com um vídeo em que um parlamentar austríaco faz uma experiência que dá resultado positivo. Assim, o protagonista da cena e milhares de usuários que a compartilham em vários idiomas garantem que os testes usados em todo o mundo durante a pandemia são inúteis. Na realidade, os fabricantes do kit de diagnóstico e vários especialistas explicaram à AFP que o experimento apenas reflete que os resultados de tais exames são inválidos se não forem usados nas condições corretas.",0,site
https://checamos.afp.com/associacao-medica-americana-nao-passou-recomendar-hidroxicloroquina-contra-covid-19,22 dezembro 2020 às 17:03,A Associação Médica Americana não passou a recomendar a hidroxicloroquina contra a covid-19,"Publicações assegurando que uma prestigiosa associação médica norte-americana voltou atrás e passou a recomendar o uso da hidroxicloroquina para tratar a covid-19 foram compartilhadas mais de 25 mil vezes em redes sociais desde o último dia 17 de dezembro. Mas, embora a Associação Médica Americana tenha debatido o tema, a moção proposta não foi adotada.",0,site
https://checamos.afp.com/nao-ha-relacao-comprovada-entre-casos-de-paralisia-facial-e-vacina-da-pfizer-contra-covid-19,22 dezembro 2020 às 16:42,Não há relação comprovada entre casos de paralisia facial e vacina da Pfizer contra covid-19,"Em transmissão ao vivo feita no último dia 12 de dezembro no Facebook, o enfermeiro Anthony Ferrari Penza alerta que a vacina da Pfizer contra a covid-19 causa paralisia facial e choque anafilático. O vídeo teve 47 mil compartilhamentos até o momento. No entanto, essa afirmação é enganosa porque os casos de paralisia e alergias graves são numericamente baixos ao se considerar o total de pessoas que já tomaram a vacina sem ter qualquer tipo de reação adversa. Dados do ensaio clínico do imunizante apontam que somente quatro pessoas entre um pouco mais de 18.000 (ou 0,022%) desenvolveram paralisia facial, sem que fosse possível atribuí-la com certeza às vacinas.",0,site
https://checamos.afp.com/enfermeira-que-desmaiou-nos-eua-apos-receber-uma-vacina-contra-covid-19-nao-faleceu,21 dezembro 2020 às 17:19,A enfermeira que desmaiou nos EUA após receber uma vacina contra a covid-19 não faleceu,"Publicações compartilhadas dezenas de milhares de vezes em redes sociais desde 19 de dezembro asseguram que a enfermeira Tiffany Dover, que desmaiou após receber a vacina da Pfizer e BioNtech contra a covid-19 no último dia 17, teria falecido. Isso é falso. Em entrevista após o incidente, Dover explicou que tem um histórico de desmaiar sempre que sente dor. Contactado pelo AFP Checamos em 21 de dezembro, o hospital onde a enfermeira recebeu o imunizante informou que ela estava bem.",0,site
https://checamos.afp.com/quem-ja-teve-covid-19-pode-se-beneficiar-da-vacina-ao-contrario-do-afirmado-por-bolsonaro,18 dezembro 2020 às 19:05,"Quem já teve covid-19 pode se beneficiar da vacina, ao contrário do afirmado por Bolsonaro","Em evento em Porto Seguro (BA) no último dia 17 de dezembro, o presidente Jair Bolsonaro chamou de “imbecil” e “idiota” quem afirma que ele está dando um mau exemplo ao dizer que não pretende tomar a vacina contra a covid-19. “Eu já tive o vírus, eu já tenho anticorpos, para que tomar vacina de novo?”, questionou o presidente. No entanto, especialistas indicaram ao AFP Checamos que mesmo quem já contraiu o novo coronavírus pode se beneficiar da vacina. Além disso, casos de reinfecção estão sendo registrados em todo o mundo.",0,site
https://checamos.afp.com/nao-ha-registro-de-uma-fala-de-doria-sobre-nao-permitir-que-nao-vacinados-passem-corona-para,18 dezembro 2020 às 17:47,Não há registro de uma fala de Doria sobre não permitir que não vacinados “passem corona” para vacinados,"Publicações que somam mais de 15,4 mil interações nas redes sociais desde meados de outubro afirmam que o governador de São Paulo, João Doria, teria cometido um ato falho ao indicar que não permitiria que indivíduos não vacinados contra a covid-19 contaminassem os vacinados, dando indícios de que o imunizante não funcionaria. Mas não há qualquer registro de que Doria tenha dito esta frase. Além disso, segundo especialistas consultados pela AFP, por questões genéticas, mesmo vacinas eficazes podem não ser capazes de imunizar todas as pessoas que as receberam.",0,site
https://checamos.afp.com/segunda-onda-da-gripe-espanhola-foi-mais-mortal-mas-nao-porque-pessoas-relaxaram,18 dezembro 2020 às 15:06,"A segunda onda da gripe espanhola foi a mais mortal, mas não porque as pessoas relaxaram","Publicações que asseguram que a segunda segunda onda de infecções durante a epidemia da chamada gripe espanhola foi a mais letal porque a população abandonou as medidas de precaução foram compartilhadas milhares de vezes nas últimas semanas. Em meio à segunda onda da covid-19, os textos pediam que as pessoas continuassem tomando cuidado e respeitando o distanciamento. Embora seja verdade que a segunda onda da gripe de 1918 foi a mais mortal, a causa não foi a falta de preocupação das pessoas. As postagens também são acompanhadas por uma fotografia anterior à gripe de 1918.",0,site
https://checamos.afp.com/o-fato-de-um-pure-de-maca-ter-dado-positivo-em-um-teste-rapido-nao-prova-que-estes-sao-ineficazes,17 dezembro 2020 às 18:52,O fato de um purê de maçã ter dado positivo em um teste rápido não prova que estes são ineficazes,"Desde o início de dezembro, centenas de usuários têm compartilhado um vídeo que, segundo asseguram, demonstraria que os testes rápidos de antígenos para detectar a covid-19 não são confiáveis. Na gravação, um teste dá resultado positivo para uma amostra de purê de maçã. A reação do kit não sustenta, contudo, a afirmação de que esta ferramenta de diagnóstico é ineficaz. O que ela revela é que seus resultados são inválidos se o procedimento não segue as indicações do fabricante.",0,site
https://checamos.afp.com/desinformacao-sobre-supostas-medidas-de-trump-contra-bill-gates-5g-vacinas-e-covid-19,16 dezembro 2020 às 17:33,"Desinformação sobre as supostas medidas de Trump contra Bill Gates, 5G, vacinas e covid-19","“TRUMP CANCELA PROJETO DE BILL GATES CONHECIDO COMO ‘ID2020’”, asseguram publicações compartilhadas mais de 15,9 mil vezes nas redes sociais, que enumeram as supostas medidas tomadas pelo presidente dos Estados Unidos, Donald Trump. Mas, na verdade, a maior parte das decisões mencionadas não existiu ou não ocorreu como está descrito nas postagens.",0,site
https://checamos.afp.com/custo-da-coronavac-para-imunizar-apenas-o-estado-de-sao-paulo-nao-e-de-22-bilhoes-de-reais,15 dezembro 2020 às 18:59,Custo da CoronaVac para imunizar “apenas o estado de São Paulo” não é de 22 bilhões de reais,"Publicações compartilhadas mais de 30 mil vezes em redes sociais desde o início de dezembro asseguram que o governo de São Paulo gastaria 22 bilhões de reais para fornecer, apenas à população de seu estado, a vacina contra a covid-19 da farmacêutica chinesa Sinovac Biotech, enquanto a vacina da Universidade de Oxford poderia imunizar toda a população brasileira por 6 bilhões. Isso é falso. O valor de 22 bilhões de reais corresponde, na verdade, a quanto custaria para adquirir a CoronaVac para todos os habitantes do Brasil.",0,site
https://checamos.afp.com/vacina-chinesa-cujos-ensaios-foram-suspensos-no-peru-nao-e-coronavac-testada-em-sao-paulo,14 dezembro 2020 às 18:37,"A “vacina chinesa” cujos ensaios foram suspensos no Peru não é a CoronaVac, testada em São Paulo","Uma imagem do governador de São Paulo, João Doria, segurando uma dose da vacina contra a covid-19 da farmacêutica chinesa Sinovac Biotech foi compartilhada milhares de vezes nas redes, desde meados de dezembro,  junto à informação de que o Peru suspendeu os testes “da vacina chinesa”. O texto das publicações é verdadeiro, mas sem o contexto adequado pode passar uma ideia enganosa: a dose cujos estudos foram suspensos no Peru não é da CoronaVac, testada em São Paulo, mas de um imunizante de outra companhia fundada na China.",0,site
https://checamos.afp.com/comparar-vacinas-para-covid-19-com-pesquisa-para-evitar-aids-e-o-cancer-e-enganoso,14 dezembro 2020 às 16:37,Comparar as vacinas para a covid-19 com a pesquisa para evitar a aids e o câncer é enganoso,"Publicações compartilhadas mais de mil vezes nas redes sociais ao menos desde setembro de 2020 questionam as vacinas contra a covid-19, que estão sendo fabricadas em alguns meses, enquanto ainda não há vacinas para a aids ou o câncer, apesar de décadas de pesquisa. Mas estabelecer um paralelo entre os tratamentos preventivos para a covid-19 com os do câncer e da aids é enganoso, já que se tratam de doenças muito diferentes.",0,site
https://checamos.afp.com/esta-foto-nao-mostra-familia-de-ugur-sahin-responsavel-pela-primeira-vacina-contra-covid-19,11 dezembro 2020 às 16:10,"Esta foto não mostra a família de Ugur Sahin, responsável pela primeira vacina contra a covid-19","Uma foto compartilhada dezenas de vezes em múltiplas postagens nas redes sociais desde o último dia 8 de dezembro mostra uma família de “imigrantes muçulmanos turcos” na Alemanha. Os usuários asseguram que um dos meninos visto na imagem é Ugur Sahin, presidente do laboratório alemão que desenvolveu, junto com a Pfizer, uma das vacinas contra a covid-19. Embora Ugur Sahin tenha chegado à Alemanha procedente da Turquia quando era criança, esta foto não corresponde a sua família.",0,site
https://checamos.afp.com/cnn-nao-publicou-em-outubro-o-video-da-primeira-vacinacao-contra-covid-19-no-reino-unido,09 dezembro 2020 às 18:37,A CNN não publicou em outubro o vídeo da primeira vacinação contra a covid-19 no Reino Unido,"Publicações compartilhadas dezenas de vezes em redes sociais desde o último dia 9 de dezembro asseguram que o vídeo da primeira vacinação contra a covid-19 realizada no Reino Unido, um dia antes, já havia sido publicado em outubro deste ano no site da emissora CNN. Isso é falso. A captura de tela utilizada como prova mostra, na verdade, um artigo antigo ilustrado com uma galeria de imagens atualizada automaticamente para incluir os registros mais recentes relacionados ao tema em questão.",0,site
https://checamos.afp.com/medico-canadense-afirma-falsamente-que-pandemia-de-covid-19-e-uma-farsa,09 dezembro 2020 às 14:35,Médico canadense afirma falsamente que a pandemia de covid-19 é uma “farsa”,"Artigos que mencionam uma série de declarações feitas pelo médico Roger Hodkinson, um dos “principais patologistas do Canadá”, sobre a pandemia do novo coronavírus ser uma farsa, foram compartilhados milhares de vezes nas redes sociais desde o último dia 19 de novembro. Hodkinson alegou que as máscaras e o distanciamento social são inúteis, em declarações refutadas pelas autoridades canadenses e por especialistas.",0,site
https://checamos.afp.com/o-laboratorio-de-wuhan-pertence-ao-governo-chines-e-glaxo-nao-e-proprietaria-da-pfizer,08 dezembro 2020 às 17:18,O laboratório de Wuhan pertence ao governo chinês e a Glaxo não é proprietária da Pfizer,"A teoria de que o laboratório de Wuhan, onde supostamente se originou o novo coronavírus, pertence à companhia Glaxo, que faria parte de uma cadeia de conexões que vão desde a farmacêutica Pfizer, à gestora de fundos de investimento BlackRock, passando pela Microsoft e Bill Gates, foi compartilhada mais de 2 mil vezes em redes sociais desde o último dia 4 de dezembro. No entanto, o Instituto de Virologia de Wuhan não tem qualquer relação com a Glaxo, já que é propriedade do governo chinês. Além disso, embora a Glaxo e a Pfizer tenham firmado uma parceria comercial, continuam sendo concorrentes.",0,site
https://checamos.afp.com/foto-de-desfile-da-gavioes-da-fiel-em-2019-volta-circular-como-se-fosse-de-2020,01 dezembro 2020 às 18:49,Foto de desfile da Gaviões da Fiel em 2019 volta a circular como se fosse de 2020,"Uma imagem de um desfile de escola de samba na qual se vê o personagem do diabo arrastando o intérprete de Jesus, junto com a afirmação de que este seria o momento em que o ano de 2020 começou a “dar errado”, foi compartilhada mais de 106,7 mil vezes nas redes sociais desde meados de agosto. Mas o desfile em questão ocorreu no carnaval de 2019, quando a escola de samba Gaviões da Fiel levou o enredo “A saliva do santo e o veneno da serpente” para a avenida em São Paulo.",0,site
https://checamos.afp.com/delcy-rodriguez-nao-disse-que-venezuela-firmou-um-convenio-com-o-coronavirus-e-uma-montagem,01 dezembro 2020 às 16:30,"Delcy Rodríguez não disse que a Venezuela firmou um convênio com o coronavírus, é uma montagem","Um vídeo em que a vice-presidente da Venezuela, Delcy Rodríguez, diz que seu governo firmou “um convênio” com o vírus que causa a covid-19 e que, por esta razão, será possível sair às ruas sem “problema de contágio” durante uma semana foi visualizado mais de 115 mil vezes em redes sociais desde 23 de novembro. O vídeo é, no entanto, uma montagem. O aúdio original foi editado para fins satíricos.",0,site
https://checamos.afp.com/video-mostra-prisao-de-torcedores-de-futebol-na-romenia-nao-de-passageiros-sem-mascara-em-paris,25 novembro 2020 às 11:30,"Vídeo mostra a prisão de torcedores de futebol na Romênia, não de passageiros sem máscara em Paris","Um vídeo em que uma tropa de choque remove pessoas à força de um metrô foi compartilhado mais de 5 mil vezes em redes sociais desde o início de novembro em postagens que asseguram que a cena aconteceu em Paris, contra passageiros que não utilizavam máscaras para prevenir a propagação da covid-19. No entanto, as imagens foram gravadas em Bucareste e mostram policiais prendendo torcedores de futebol antes de uma partida em 2 de outubro deste ano.",0,site
https://checamos.afp.com/os-supostos-crematorios-enviados-paises-durante-pandemia-sao-equipamentos-industriais,18 novembro 2020 às 14:55,Os supostos crematórios enviados a países durante a pandemia são equipamentos industriais,"Um vídeo em que uma mulher assegura mostrar “novas câmaras crematórias modernas” enviadas à Argentina e a outros países para lidar com as mortes que supostamente serão provocadas pela vacinação contra a covid-19 circula nas redes desde meados de novembro. A história é falsa. A sequência mostra, na verdade, equipamentos industriais utilizados para secar forragem que estavam armazenados em um porto espanhol, à espera de serem enviados à Romênia.",0,site
https://checamos.afp.com/drauzio-varella-nao-minimizou-covid-19-em-campanha-de-mesario-voluntario-para-eleicoes-2020,15 novembro 2020 às 20:38,Drauzio Varella não minimizou covid-19 em campanha de mesário voluntário para eleições 2020,"Publicações viralizadas nas redes sociais desde agosto de 2020 afirmam que o médico Drauzio Varella, que participou da campanha do Tribunal Superior Eleitoral estimulando que os cidadãos se voluntariassem como mesários nas eleições municipais, voltou a considerar a covid-19 uma “gripezinha”. Mas isto é enganoso. Varella indicou que a eleição é uma atividade essencial e especificou que deveriam se voluntariar os indivíduos que não fizessem parte do grupo de risco.",0,site
https://checamos.afp.com/foto-de-uma-manifestante-com-um-cartaz-contra-saude-publica-e-uma-montagem,04 novembro 2020 às 17:01,A foto de uma manifestante com um cartaz contra a saúde pública é uma montagem,"Uma foto de uma manifestante exibindo um cartaz com a frase “Não à saúde pública” foi compartilhada milhares de vezes em redes sociais desde o último dia 1º de novembro, como se o registro tivesse sido feito no ato do mesmo dia em São Paulo, em oposição ao governo estadual e a uma possível obrigatoriedade da vacina contra covid-19. A foto é, contudo, uma montagem feita a partir de um registro de uma YouTuber que pedia, no cartaz original, o fim da “heterofobia”, ironizando partidários do presidente Jair Bolsonaro em um ato de maio de 2019.",0,site
https://checamos.afp.com/sao-falsas-afirmacoes-sobre-pandemia-do-advogado-reiner-fuellmich-replicadas-nas-redes,29 outubro 2020 às 14:16,São falsas as afirmações sobre a pandemia do advogado Reiner Fuellmich replicadas nas redes,"Publicações compartilhadas milhares de vezes em redes sociais desde meados de outubro replicam a alegação, feita pelo advogado alemão Reiner Fuellmich, de que teriam sido cometidos “crimes contra a humanidade” durante a gestão da crise do novo coronavírus no mundo. De acordo com as postagens, a pandemia atual é “uma fraude”, uma vez que os testes PCR não detectam a infecção causada pelo Sars-CoV-2. Esta afirmação, como muitas outras difundidas por Fuellmich, é falsa, como explicaram especialistas consultados pela AFP.",0,site
https://checamos.afp.com/biden-propos-o-aborto-legal-com-base-na-decisao-roe-vs-wade-ou-seja-quando-o-feto-nao-e-viavel,28 outubro 2020 às 17:11,"Biden propôs o aborto legal com base na decisão Roe vs Wade, ou seja quando o feto não é viável","Publicações compartilhadas mais de mil vezes em redes sociais desde o início de outubro afirmam que Joe Biden, candidato democrata à Presidência dos Estados Unidos, prometeu legalizar o aborto em qualquer momento da gestação. Na verdade, Biden disse que, se eleito presidente, irá propor uma lei baseada na decisão Roe vs Wade, da Suprema Corte norte-americana em 1973, que permite o aborto enquanto o feto não é viável.",0,site
https://checamos.afp.com/vacinacao-obrigatoria-contra-covid-19-no-brasil-e-prevista-enquanto-estiver-vigente-o-estado-de,22 outubro 2020 às 16:26,A vacinação obrigatória contra a covid-19 no Brasil é prevista enquanto estiver vigente o estado de calamidade pública,"Um meme compartilhado mais de 9,2 mil vezes nas redes sociais desde meados de outubro afirma que o governador de São Paulo, João Doria, proibiu a hidroxicloroquina pois os testes não eram conclusivos, mas quer obrigar a população a tomar uma vacina “experimental”. Essas afirmações, no entanto, são enganosas. Doria não fomentou o uso do remédio, enquanto órgãos como OMS, FDA e Anvisa não recomendam a utilização contra a covid-19. Já a possibilidade vacinação compulsória foi sancionada pelo presidente Bolsonaro no início do ano, enquanto permanecer o estado de calamidade pública.",0,site
https://checamos.afp.com/nao-ha-evidencias-de-que-van-gogh-comesse-tinta-amarela-porque-iria-faze-lo-feliz,20 outubro 2020 às 10:29,Não há evidências de que Van Gogh comesse tinta amarela porque iria fazê-lo feliz,"Várias publicações que somam mais de 20,3 mil interações nas redes sociais desde 2015 afirmam que o pintor holandês Vincent Van Gogh comia tinta amarela e que fazia isto porque considerava que era uma cor alegre e, assim, ficaria feliz. Embora o amarelo tenha destaque na obra do artista, não há provas de que ele tomasse tinta dessa cor para ser feliz. Pelo contrário, de acordo com o Museu Van Gogh, o pintor estava tentando se envenenar com a substância.",0,site
https://checamos.afp.com/esta-patente-sem-relacao-com-familia-rothschild-nao-registrou-testes-para-covid-19-em-2015,15 outubro 2020 às 14:55,"Esta patente, sem relação com a família Rothschild, não registrou testes para covid-19 em 2015","Publicações compartilhadas centenas de vezes em redes sociais desde o final do último mês de setembro afirmam que a família Rothschild patenteou, em 2015, “um método para testar o covid-19”. Mas, isto é falso: embora a patente seja real, a parte relacionada ao novo coronavírus foi acrescentada em março de 2020. Além disso, a família Rothschild não tem qualquer relação com o documento, como informou um porta-voz do grupo homônimo à equipe de checagem da AFP.",0,site
https://checamos.afp.com/foto-de-politicos-aglomerados-e-de-2016-e-homem-com-equipamento-de-protecao-e-putin-em-moscou,14 outubro 2020 às 12:55,Foto de políticos aglomerados é de 2016 e homem com equipamento de proteção é Putin em Moscou,"Publicações compartilhadas milhares de vezes em redes sociais contrapõe duas imagens dissonantes: uma de um homem com extenso equipamento de proteção pessoal e outra de políticos aglomerados em cima de um carro, sem máscaras. De acordo com usuários, estas fotos retratariam a situação do Brasil em março e outubro deste ano. No entanto, a primeira foto é do presidente russo, Vladimir Putin, e a segunda foi tirada durante a campanha para as eleições municipais de 2016.",0,site
https://checamos.afp.com/incendios-e-pandemia-checamos-discurso-de-bolsonaro-na-assembleia-geral-da-onu-de-2020,22 setembro 2020 às 19:33,Incêndios e pandemia: checamos discurso de Bolsonaro na Assembleia Geral da ONU de 2020,"Em pronunciamento em vídeo transmitido em Nova York para abrir uma Assembleia Geral da ONU adaptada à pandemia do novo coronavírus, o presidente Jair Bolsonaro falou sobre os incêndios que afetam a Amazônia e o Pantanal e defendeu a atuação de seu governo durante a crise de saúde provocada pela covid-19. Abaixo, o AFP Checamos analisou algumas das principais declarações do mandatário durante o seu discurso.",0,site
https://checamos.afp.com/argentina-e-venezuela-pagam-auxilio-emergencial-e-cuba-cobre-salarios-durante-pandemia,17 setembro 2020 às 16:36,Argentina e Venezuela pagam auxílio emergencial e Cuba cobre salários durante a pandemia,"Publicações compartilhadas milhares de vezes em redes sociais desde meados de setembro asseguram que Cuba, Argentina e Venezuela não possuem qualquer subsídio financeiro para ajudar sua população durante a pandemia de covid-19, ao contrário do auxílio emergencial brasileiro. No entanto, todos estes países implementaram alguma garantia: na Argentina e na Venezuela, paga-se um bônus e em Cuba, o governo garante o pagamento de salários.",0,site
https://checamos.afp.com/esta-tabela-do-banco-mundial-nao-prova-que-os-testes-para-covid-19-sao-vendidos-desde-2018,15 setembro 2020 às 14:56,Esta tabela do Banco Mundial não prova que os testes para covid-19 são vendidos desde 2018,"Publicações viralizadas em redes sociais asseguram que, desde 2018, diversos países adquiriram testes para detectar a covid-19 se baseando em uma tabela de exportações publicada em uma plataforma do Banco Mundial. No entanto, as imagens, compartilhadas milhares de vezes desde o início de setembro, mostram as exportações de dispositivos médicos que foram classificados, apenas em abril de 2020, como “produtos covid-19” devido à sua relevância para lidar com a pandemia.",0,site
https://checamos.afp.com/prender-respiracao-nao-permite-determinar-se-alguem-esta-contaminado-com-covid-19,11 setembro 2020 às 16:14,Prender a respiração não permite determinar se alguém está contaminado com covid-19,"Um vídeo com um breve exercício respiratório foi compartilhado dezenas de vezes em redes sociais desde o último 3 de setembro com a afirmação de que a covid-19 pode ser diagnosticada contabilizando o tempo pelo qual uma pessoa consegue prender a respiração. No entanto, o hospital a quem é atribuído o teste negou tê-lo produzido e especialistas consultados descartaram a possibilidade de que prender a respiração possa detectar a doença.",0,site
https://checamos.afp.com/mesmo-com-vacina-eficaz-quem-nao-recebe-dose-pode-prejudicar-quem-recebe-dizem-especialistas,10 setembro 2020 às 17:23,"Mesmo com vacina eficaz, quem não recebe a dose pode prejudicar quem recebe, dizem especialistas","Publicações compartilhadas milhares de vezes em redes sociais desde o início de setembro questionam a necessidade de vacinações em massa, indicando que, caso as vacinas sejam eficazes, aqueles que se recusam a tomá-las não poderão prejudicar os que recebem. No entanto, pessoas que optam por não tomar vacinas podem, sim, transmitir doenças a algumas que tomaram, já que mesmo as vacinas eficazes não imunizam todas as pessoas que a receberam, garantem especialistas.. Além disso, a não vacinação pode causar outros prejuízos econômicos e sociais que afetam toda a comunidade.",0,site
https://checamos.afp.com/afirmacoes-falsas-do-doutor-petrella-em-um-video-sobre-covid-19,09 setembro 2020 às 16:26,As afirmações falsas do doutor Petrella em um vídeo sobre a covid-19,"Em um vídeo que circula nas redes sociais desde o último mês de agosto, um médico italiano, identificado como doutor Roberto Petrella, diz que a vacinação enfraquece o sistema imunológico das pessoas e que “covid-19” é o nome de um plano de redução populacional. A maior parte das afirmações contidas no vídeo são, contudo, falsas ou infundadas.",0,site
https://checamos.afp.com/o-chloro-quinino-e-uma-substancia-diferente-da-cloroquina-sintetizada-em-1934,03 setembro 2020 às 17:26,"O “chloro quinino” é uma substância diferente da cloroquina, sintetizada em 1934","Publicações que dizem que a cloroquina é usada desde a gripe espanhola e mostram como “prova” um anúncio que recomenda um “comprimido de chloro quinino” foram compartilhadas mais de 6,4 mil vezes nas rede sociais desde 19 de agosto de 2020. Esta propaganda de uma farmácia realmente foi publicada no jornal “Minas Geraes” em novembro de 1918. Contudo, especialistas indicaram à AFP que ambas as substâncias têm origens diferentes: o cloridrato de quinina é natural, enquanto a cloroquina é um remédio sintético, surgido apenas na década de 1930.",0,site
https://checamos.afp.com/os-cdc-nao-anunciaram-que-covid-19-causou-somente-6-das-mortes-atribuidas-essa-doenca,02 setembro 2020 às 17:50,Os CDC não anunciaram que a covid-19 causou “somente 6%” das mortes atribuídas a essa doença,"Publicações compartilhadas milhares de vezes nas redes sociais desde o final de agosto afirmam que os Centros para o Controle e Prevenção de Doenças (CDC) dos Estados Unidos anunciaram que apenas 6% das mortes atribuídas ao SARS-CoV-2 nesse país foram causadas pela covid-19, enquanto as 94% restantes ocorreram por outras doenças. Na verdade, isto surge de uma interpretação incorreta das estatísticas sobre comorbidades, segundo explicou o diretor do Centro Nacional de Estatísticas de Saúde (NCHS).",0,site
https://checamos.afp.com/imagem-de-aglomeracao-na-praia-de-ipanema-foi-registrada-no-ultimo-domingo-30-de-agosto,02 setembro 2020 às 17:10,"A imagem de aglomeração na praia de Ipanema foi registrada no último domingo, 30 de agosto","Várias publicações compartilhadas centenas de vezes nas redes sociais replicando um tuíte do jornalista Guilherme Fiuza afirmam que uma fotografia da praia de Ipanema lotada não teria sido registrada em meio à pandemia de covid-19, mas que ela seria antiga. Essa afirmação, entretanto, é falsa: a imagem foi feita, de fato, em 30 de agosto, quando o Rio de Janeiro registrava mais de 223 mil casos e 16 mil mortes pelo novo coronavírus.",0,site
https://checamos.afp.com/foto-em-berlim-nao-e-de-4-milhoes-contra-medidas-por-covid-19-mas-de-uma-festa-em-2003,01 setembro 2020 às 12:26,"A foto em Berlim não é de “4 milhões” contra medidas por covid-19, mas de uma festa em 2003","Uma imagem aérea de uma multidão foi compartilhada centenas de vezes em redes sociais desde o último dia 29 de agosto como se mostrasse a grande escala da manifestação realizada em Berlim no mesmo dia contra as medidas adotadas para reduzir a propagação do novo coronavírus. A foto data, contudo, de 2003 e mostra uma festa de música eletrônica na capital alemã.",0,site
https://checamos.afp.com/algo-grave-esta-acontecendo-na-argentina-desinformacao-de-um-video-viral-sobre-pandemia,27 agosto 2020 às 17:23,“Algo grave está acontecendo na Argentina”: a desinformação de um vídeo viral sobre a pandemia,"“Algo grave está acontecendo na Argentina e o mundo não sabe disso”, começa um vídeo visualizado milhares de vezes em redes sociais desde meados de agosto. A sequência, dublada em diversos idiomas, descreve um panorama preocupante: a economia em ruínas, as instituições paralisadas e autoridades que se aproveitaram da pandemia de covid-19 para governar “sem nenhum tipo de controle”. No entanto, a maior parte das informações do vídeo são enganosas ou falsas. Além disso, a gravação utiliza dados e fatos reais para fazer generalizações ou tirá-los de contexto.",0,site
https://checamos.afp.com/o-virus-machupo-nao-sobreviveria-em-um-comprimido-pois-nao-e-um-ambiente-propicio,26 agosto 2020 às 16:56,"O vírus machupo não sobreviveria em um comprimido, pois não é um ambiente propício","O medicamento paracetamol P/500 “contêm vírus ‘Machupo’”, dizem publicações compartilhadas mais de 26,6 mil vezes desde o final do último mês de junho. Essa afirmação, que circula desde 2015 em diferentes idiomas, é falsa. Segundo especialistas em Virologia consultados pela AFP, existem razões logísticas e biológicas que impedem a sobrevivência deste vírus em um comprimido, ou a sua produção em escala industrial.",0,site
https://checamos.afp.com/medir-temperatura-com-um-termometro-infravermelho-nao-danifica-glandula-pineal,20 agosto 2020 às 15:47,Medir a temperatura com um termômetro infravermelho não danifica a glândula pineal,"Publicações compartilhadas mais de 5 mil vezes em redes sociais desde o início de agosto asseguram que o termômetro infravermelho, amplamente utilizado em espaços públicos em meio à pandemia de COVID-19, pode danificar a glândula pineal, localizada no cérebro. Isto é falso, como indicaram à AFP diversos pesquisadores em neurociência. Além disso, este tipo de termômetro não emite radiação infravermelha, mas capta os espectros emitidos pelo corpo.",0,site
https://checamos.afp.com/quase-todas-estas-fotos-mostram-doencas-de-pele-so-duas-tem-relacao-com-mascaras,19 agosto 2020 às 14:30,Quase todas estas fotos mostram doenças de pele; só duas têm relação com máscaras,"Imagens de pessoas com diferentes lesões no rosto foram compartilhadas centenas de vezes em redes sociais desde meados de agosto como se mostrassem uma consequência do uso de máscaras, recomendadas para prevenir o contágio do novo coronavírus. No entanto, quase todas estas fotos mostram doenças de pele como catapora e eczema; apenas duas delas tem relação com o uso de máscaras - uma por uma pessoa comum e outra por uma profissional de saúde.",0,site
https://checamos.afp.com/politicos-de-diversos-paises-e-diferentes-niveis-faleceram-devido-covid-19,18 agosto 2020 às 18:03,Políticos de diversos países e diferentes níveis faleceram devido à COVID-19,"Várias publicações compartilhadas dezenas de milhares de vezes em redes sociais durante a pandemia de COVID-19 sugerem que o novo coronavírus não causou a morte de nenhum político. No entanto, políticos em exercício e ex-funcionários de diferentes níveis de governo faleceram devido à enfermidade em todo o mundo.",0,site
