,data,url,noticia,verdadeira
1246,28.mai.2020#,https://consultaremedios.com.br/reuquinol/bula,“Nós [Brasil] estamos apenas involuindo [na prova do Pisa].”,1
1247,21.mai.2020#,https://twitter.com/jairbolsonaro/status/1159094584020033537,“Qual país do mundo fez auxílio emergencial? Parecido foram os Estados Unidos. Parecido. Mais ninguém fez.”,1
1248,22.mar.2021#,https://www.politize.com.br/prosul/,“Brasil vacina mais que toda a Europa junto”,1
1249,06.fev.2020#,https://politica.estadao.com.br/blogs/radar-politico/as-farc-nunca-participaram-do-foro-de-sao-paulo-diz-valter-pomar/,“(...) tomei hidroxicloroquina e no dia seguinte tava bom.”,1
1250,02.mar.2021#,https://www.youtube.com/watch?time_continue=192&v=-Nm2w9M5X85,"“Eu não fiz aglomeração, estavam aglomerados na pracinha [em visita a Ceilândia e Taguatinga em março].”",1
1251,06.ago.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2021/discurso-do-presidente-da-republica-jair-bolsonaro-na-conferencia-de-investimentos-na-america-latina-videoconferencia-palacio-do-planalto,“Era proibido [ao médicos cubanos do progama Mais Médicos] trazer a família para cá.”,1
1252,11.mai.2020#,https://noticias.r7.com/jr-na-tv/videos/em-entrevista-exclusiva-para-o-jr-presidente-bolsonaro-faz-balanco-do-1-ano-de-governo-02122019,"“Ministro da Educação, Professor @AbrahamWeint, explica a diferença entre ""corte"" e ""contingenciamento"" e desmente as #fakenews sobre o orçamento das faculdades.”",1
1253,14.ago.2020#,https://g1.globo.com/politica/noticia/2020/02/03/nao-gosto-de-trabalhar-com-prazo-diz-ministro-da-saude-sobre-repatriacao-de-brasileiros-de-wuhan.ghtml,"“Mas, aos poucos, foi vendo que, em fase inicial, dava certo a cloroquina.”",1
1254,07.abr.2021#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/palestra-proferida-pelo-presidente-da-republica-jair-bolsonaro-na-escola-de-comando-e-estado-maior-do-exercit,"“Tenho um excelente candidato também em Santos. Não vou falar o nome de ninguém aqui. Gosto muito dele. Lá atrás ele deu uma decisão na questão do Carandiru que para mim foi excepcional, era injusto o que o pessoal passava.”",1
1255,01.abr.2021#,https://www.youtube.com/watch?v=WSDwm3ErCO8,"“Agora, o estado pode ter problemas. A gente pede que os governadores não esperem começar a ter o problema. Façam uma reserva.”",1
1256,15.jan.2021#,https://noticias.band.uol.com.br/brasilurgente/videos/16629181/datena-entrevista-o-presidente-jair-bolsonaro?utm_source=meio&utm_medium=email,“Muitas vezes o cara tá fazendo uma fogueira de São João e aparece no satélite como foco de incêndio.”,1
1257,13.mai.2020#,https://sidra.ibge.gov.br/tabela/1618,“Não existe rodízio de torturadores no mundo. Nunca se viu rodízio de torturadores. Aqui tivemos cinco de rodízio.”,1
1258,27.mar.2019#,https://t.me/jairbolsonarobrasil/657,"“Foi contingenciado recursos da Defesa, que sofreu o maior corte, (...) 44%. ”",1
1259,15.jan.2021#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-abertura-da-75a-assembleia-geral-da-organizacao-das-nacoes-unidas-onu,"“O Brasil foi, em 2019, o quarto maior destino de investimentos diretos em todo o mundo.”",1
1260,03.set.2020#,https://www.youtube.com/watch?v=j9K6SBPRodQ,“E muitas vezes [Lula e Dilma] elogiaram o governo do presidente Kim Jong-Un na Coreia do Norte.”,1
1261,15.jan.2021#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,“Foi pego na Bolívia [Cesare Battisti] e o governo Evo Morales resolveu mandá-lo de volta no dia seguinte”,1
1262,11.set.2020#,https://t.me/jairbolsonarobrasil/205,"“Passamos uma grande provação, ou melhor, estamos no final dela.”",1
1263,11.nov.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-de-inauguracao-da-pch-bedim-renascenca-pr,"“Esclarecemos que a referida MP, ao contrário do que espalham, resguarda ajuda possível para os empregados. Ao invés de serem demitidos, o governo entra com ajuda nos próximos 4 meses, até a volta normal das atividades do estabelecimento, sem que exista a demissão do empregado.”",1
1264,28.nov.2019#,https://www.youtube.com/watch?v=zW7ihlX7a24&ab_channel=JairBolsonaro,“Nós reconhecemos que o vírus causa um mal muito grande.”,1
1265,05.jun.2020#,https://www.youtube.com/watch?v=aY-ALmWkKig,“Brasil é um dos países que mais vacinam no mundo;”,1
1266,28.mar.2021#,https://www.youtube.com/watch?v=2tB4XLKXSeI&ab_channel=JairBolsonaro,"“E, mais ainda, Deus foi tão abençoado que nos deu até a hidroxicloroquina, para quem se acometeu da doença. E quem não acreditou, engula agora.”",1
1267,08.abr.2021#,https://www.youtube.com/watch?v=sklspU8GfIo&t=1s,“O que [produzir quatrocentas mil toneladas de peixe por ano no lago da Usina de Itaipu] praticamente dobraria o que nós hoje temos na nossa aquicultura ou na nossa piscicultura.”,1
1268,15.jan.2021#,https://www.youtube.com/watch?v=JsIdVBSushc&ab_channel=JairBolsonaro,"“Desde março do ano passado eu falava, né, continuo falando, que nós temos dois inimigos: o vírus e o desemprego.”",1
1269,03.nov.2019#,http://www.manaus.am.gov.br/noticia/identificacao-e-tratamento-precoce-garantem-cura-de-idosos-da-fdt/,"“Quando vocês falaram que ela [Wal do açaí] estava trabalhando no açaí ela estava de férias, conforme boletim administrativo da Câmara. ”",1
1270,23.nov.2020#,https://veja.abril.com.br/politica/cloroquina-a-ascensao-e-queda-do-remedio-que-iria-nos-salvar-da-crise/,“Não são poucos os casos em que um policial é enquadradado e responde então por homicídio doloso.”,1
1271,22.out.2020#,https://youtu.be/XdFYEmjb4m36,“O Brasil é um dos países que menos recebe turistas no mundo.”,1
1272,29.jul.2020#,https://www.youtube.com/watch?v=CaTtyaM5Jlw&t=51s,"“Se vacinar, você tem razão, Datena, a chance de voltar à normalidade na economia aumenta exponencialmente, queremos isso aí.”",1
1273,08.abr.2019#,https://www.facebook.com/jairmessias.bolsonaro/videos/547702162660125/?__tn__=%2Cd%2CP-R&eid=ARBMZ9fOn4K-_cOUaDYYMVCzf96iY3dHVwrmdt6h8J0q8J6wOm7yN_7vsshcrN5V3dGdtVQfJ6p_1si9,"“No ano passado, a Folha fez uma matéria me acusando de disparar em massa o WhatsApp para fins eleitorais.”",1
1274,03.fev.2020#,https://www.youtube.com/watch?v=Q8DaRmkkkq8,"“Então, as organizações de saúde que existiam, sempre existiram lá [em Chapecó], hoje em dia estão com a taxa de ocupação elevada das UTIs, como sempre tiveram na história do Brasil (...)”",1
1275,31.dez.2020#,https://www.facebook.com/jairmessias.bolsonaro/videos/558804064888548/?__xts__%5B0%5D=68.ARBpS9Kw97YYpBvaZXTCl_TC3ewUZCAaU3P-2TsfJ1tKOA6ayjJKfY9MP4-mABVcI81u3rnCdpxBio3_RrWP_gE5FQ9YOJ5ydzGCvkvh6CD0g1cqh_11GxLcLyH-M2GYoeHlTmepHwu5NDc8THGTCa5SLD4WW49bZPTsh2FQ1tpTNAYZ14voL4hU14iIBEKn1jfZ_YH0_kUaDYlYI9Q_w7wJ_4XXPde6o0urIfnEJ-078aBQHhab_rZYxP_P_mpzmSa32fGJp_IgdeEY9GS4rxuKxxZIQKQC_3su_6gsMHGPaRU9oyCatSIJ8MYlMntT0UzQKSt25rwl3Tn_plphWxwpykB0BUS-ENs&__tn__=-R,“Estamos terminando 2019 sem qualquer denúncia de corrupção. ”,1
1276,01.nov.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-o-lancamento-do-programa-casa-verde-e-amarela-palacio-do-planalto,“(...) levando então energia elétrica para 70 mil pessoas na região amazônica.”,1
1277,18.mar.2021#,https://twitter.com/DrTedros/status/1245013144524726273,“[Dados de Covid-19 (14/04/2020): Óbitos/milhão de habitantes] Brasil: 7”,1
1278,24.ago.2020#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,“Qual a resposta da Globo [sobre o arquivamento do processo de crime ambiental]? Zero. Nenhuma linha no jornal.”,1
1279,01.abr.2019#,https://www.youtube.com/watch?v=Un8SXCrtzj8&t=5064s,"“Se bem que hoje eu já vi no programa de vocês infectologistas falando de que a hidroxicloroquina, a ivermectina, a azitromicina, a Annita, tem dado certo.”",1
1280,19.nov.2020#,https://www.youtube.com/watch?v=2tB4XLKXSeI&ab_channel=JairBolsonaro,"“Que pode dar certo, pode não dar certo [a cloroquina].”",1
1281,30.abr.2020#,https://www.youtube.com/watch?v=Giw_5_lOdR8,"“O escândalo agora: gastou mais do que a média [com o cartão corporativo]. Dois aviões que estão aí à disposição do presidente da República, foram em Wuhan buscam os brasileiros que estavam na China.”",1
1282,27.jan.2021#,https://www.youtube.com/watch?v=nynDxlGrxB4&ab_channel=FocodoBrasil,“Um ano e dez meses sem corrupção no nosso governo.”,1
1283,27.mar.2019#,https://www.youtube.com/watch?v=YCliiy_yl9Y&ab_channel=JairBolsonaro,"“O nosso prezado ministro da Saúde, ele também é economista.”",1
1284,25.mar.2020#,https://epi.envirocenter.yale.edu/epi-topline?country=&order=field_epi_rank_new&sort=asc,"“- O Auxílio Emergencial pago pelo @govbr, proposta enviada ao Congresso que ofereceu R$ 500 e reajustada pelo @MinEconomia após conversas com líderes partidários.”",1
1285,01.out.2020#,https://www.youtube.com/watch?v=RuAFQzCfG0Q,“Agora é irresponsabilidade alguém querer obrigar a tomar algo que é experimental [vacina].”,1
1286,02.jan.2019#,https://agenciabrasil.ebc.com.br/geral/noticia/2020-03/governo-fecha-fronteiras-terrestres-com-paises-sul-americanos,"“Depois várias universidades comprovaram que em torno de 40% de quem pratica esporte não tá sujeito, não é ao vírus não, é a um montão de doenças.”",1
1287,28.jun.2020#,http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/2019/palavras-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-de-oferenda-floral-tel-aviv-israel,“A corrupção você não tá vendo mais no Executivo.”,1
1288,20.nov.2020#,https://twitter.com/jairbolsonaro/status/1267487748119826432,"“Resultado até melhor que a cloroquina, porque mata os vermes todos e combate aí a expansão do vírus. E tem dado certo [a ivermectina e o Annita].”",1
1289,22.mai.2020#,https://www.youtube.com/watch?v=-ydyIX11DEo,“São cinco partidos [aos quais fui filiado].”,1
1290,14.out.2020#,https://www.youtube.com/watch?v=NrjUlszzssM&ab_channel=JairBolsonaro,"“Esse vírus ele causa malefícios? Sim. Mas outros nós tivemos há pouco tempo, como o H1N1, a questão de 10 anos atrás, que foi muito mais terrível e não trouxe esse pânico pra nós.”",1
1291,23.mar.2021#,https://www.youtube.com/watch?v=XlI63fsgfW9,“70% vai pegar [Covid-19].”,1
1292,01.abr.2021#,https://youtu.be/5fzL5pVoUV8,"“Isso [área demarcada como terras indígenas] equivale, João, a uma área maior do que o Sudeste.”",1
1293,04.jul.2019#,https://www.youtube.com/watch?v=VkkZjDHKc3g,"“Passamos um ano e dois meses, praticamente, zero no tocante à corrupção.”",1
1294,31.dez.2020#,https://www.youtube.com/watch?v=shiOR0Vczgo,"“Eu não tô preocupado com isso [coronavírus], eu tomo as minhas devidas precauções.”",1
1295,17.set.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-abertura-da-75a-assembleia-geral-da-organizacao-das-nacoes-unidas-onu,“Precisava passar pela Anvisa. É uma irresponsabilidade a gente comprar a vacina sem a certificação da Anvisa.”,1
1296,01.abr.2021#,https://www.youtube.com/watch?v=ThCrb2A6UtI,"“A Anvisa certificou qualquer vacina, não interessa de onde [vamos adquirir] (...)”",1
1297,11.jan.2021#,https://www.youtube.com/watch?v=K8z5SUbkZT8,"“Pela primeira vez em muito tempo, um Presidente brasileiro que não é anti-americano chega a Washington.”",1
1298,03.abr.2020#,https://www.youtube.com/watch?v=sA1AJ1NuDP4,“Tínhamos R$ 10 milhões para gastar de fundo partidário.”,1
1299,20.abr.2020#,https://www.youtube.com/watch?v=oXJIEMy8WAU&feature=youtu.be&t=2346,“Tem um projeto no Senado permitindo que os municípios vendam suas terras para outros países até o equivalente a 40% de sua área.”,1
1300,21.mar.2021#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,"“Na questão de queimadas no Brasil, setembro foi o mês que teve menos queimada e também menos foco de incêndio desde 2013.”",1
1301,09.jun.2020#,https://twitter.com/jairbolsonaro/status/1138612233590726657,"“Se for criado [o Ministério da Segurança], daí ele [Sergio Moro] fica na Justiça. O que era inicialmente. Tanto é que, quando ele foi convidado, não existia ainda essa modulação de fundir com o Ministério da Segurança""”",1
1302,19.dez.2020#,"https://politica.estadao.com.br/noticias/geral,economia-e-100-com-o-guedes-e-nao-tem-plano-b-diz-bolsonaro,70003038729","“Não tem alternativa, toma isso [hidroxicloroquina].”",1
1303,04.jun.2020#,https://www.youtube.com/watch?v=v2XkpiXOnOc,"“E um programa que é inédito no mundo todo [auxílio emergencial], em especial pela quantidade de pessoas que em tempo recorde se conseguiu abrir contas e pagar também.”",1
1304,24.mar.2021#,https://www.youtube.com/watch?v=WLd2HmL3Ua0&feature=youtu.be,“O Congresso foi fechado em três oportunidades por aproximadamente 10 meses. ”,1
1305,22.set.2020#,https://www.youtube.com/watch?v=x1X_uMG3BSo,“A OMS voltou atrás. Desaconselhou estudos e pesquisas científicas e depois voltou atrás [sobre a hidroxicloroquina].”,1
1306,22.out.2020#,https://www.youtube.com/watch?v=Zv0mQCgcOnc,"“(...) quem dirá algo emergencial, que não foi devidamente comprovado ainda [a vacina].”",1
1307,04.dez.2019#,https://www.youtube.com/watch?v=UbQ5osAzJYw,“Sou preocupado com vida? Tô preocupado com vida.”,1
1308,25.mar.2020#,https://www.youtube.com/watch?v=xlfTXa6fjxE,“Já o Brasil usa apenas 8% de terras para a produção de alimentos.”,1
1309,28.jan.2021#,https://www.youtube.com/watch?v=jG4TLYyzEh8,"“Roraima, hoje se eu não me engano, importa arroz. ”",1
1310,15.jul.2020#,https://www.youtube.com/watch?v=Fzcz-IUJQ2w,"“Nós fomos o país que, levando-se em conta obviamente o nosso orçamento, foi o país que mais investiu nessa área.”",1
1311,02.jan.2020#,https://t.me/jairbolsonarobrasil/587,“[O reajuste do salário mínimo de 2020] Foi acima do que seria se a lei lá do PT estivesse em vigor.”,1
1312,27.mai.2020#,https://noticias.band.uol.com.br/brasilurgente/videos/16629181/datena-entrevista-o-presidente-jair-bolsonaro?utm_source=meio&utm_medium=email,"“[Toque de recolher] é estado de defesa, estado de sítio, que so uma pessoa pode decretar: eu.”",1
1313,15.dez.2020#,https://www.youtube.com/watch?v=aPjFX-cvN-I,“Alguma linha da imprensa dizendo [algo sobre o caso de racismo ter sido arquivado]? Zero.”,1
1314,08.abr.2021#,https://www.youtube.com/watch?v=iA8m_uNrukw,“Depois o nosso STF resolveu dizer que quem tomava essas medidas [de isolamento e restrição de circulação] eram governadores e prefeitos.”,1
1315,16.abr.2020#,https://www.cnnbrasil.com.br/politica/2020/04/16/maia-tem-de-me-respeitar-como-chefe-do-executivo-diz-bolsonaro,“O estado que mais morre gente. Mortes por milhão de habitantes. É São Paulo.”,1
1316,22.mai.2020#,https://twitter.com/jairbolsonaro/status/1246921823725522944,"“De todo modo, mesmo que as queimadas deste ano não estejam fora da média dos últimos 15 anos (...)”",1
1317,16.jul.2020#,https://www.youtube.com/watch?v=j9K6SBPRodQ,"“Como diz o senador, não existe uma só notícia de corrupção em nosso governo.”",1
1318,15.abr.2020#,http://www.secom.ba.gov.br/2020/04/152898/Entenda-as-medidas-de-combate-ao-coronavirus-na-Bahia.html,“Acho que o total de moeda circulante não é tudo isso não [R$ 50 bilhões]. É bem menos do que isso daí.”,1
1319,22.mar.2021#,https://youtu.be/d2IK5hr-WrI,"“Lá [Porto Seguro] tá praticamente sem mortes, né?”",1
1320,14.mai.2020#,https://www.youtube.com/watch?v=zW7ihlX7a24&ab_channel=JairBolsonaro,"“Auxílio emergencial começa no início da semana que vem, dia 4 ou 5, começa o pagamento de mais quatro parcelas do auxílio emergencial (...)”",1
1321,17.set.2020#,https://t.co/e9gOwkvqWO?amp=1,"“No ínicio do século passado tínhamos 10% das florestas do mundo, hoje temos 30%. Não é porque foi plantado mais árvores no Brasil. É que em outros países houve mais desmatamento.”",1
1322,05.mai.2020#,https://www.revistaquestaodeciencia.com.br/index.php/artigo/2020/05/10/uso-precoce-e-gambiarra-para-salvar-mito-da-hidroxicloroquina,"“(...) hoje ele é o único astronauta do hemisfério sul, é isso mesmo Marcão [Marcos Pontes]?”",1
1323,29.set.2019#,https://twitter.com/jairbolsonaro/status/1287412524271403008,“Alguns governadores impediram no passado [o uso da hidroxicloroquina no tratamento da Covid-19]. Agora voltaram a abrir essa possibilidade.”,1
1324,31.out.2019#,https://www.youtube.com/watch?v=rXQICfqpbtQ,"“Desde o começo, nós falamos em Brasília: temos dois problemas pela frente, o vírus e o desemprego.”",1
1325,02.abr.2020#,http://www.planalto.gov.br/ccivil_03/_Ato2011-2014/2013/Lei/L12871.htm,“[Acre] um estado que tem 86% do seu território para até exploração sustentável.”,1
1326,02.abr.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2021/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-alusiva-a-liberacao-de-trafego-na-ponte-sobre-o-rio-sao-francisco-na-br-101-entre-alagoas-e-sergipe-propria-se,"“Particularmente, comecei a defender a hidroxicloroquina, calcado também nas experiências de médicos pelo Brasil, que apostavam nela e tinham uma resposta através da sua observação. ”",1
1327,07.jan.2021#,http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/2019/declaracao-a-imprensa-do-presidente-da-republica-jair-bolsonaro-apos-assinatura-de-ato-santiago-chile,"“Nós sempre estivemos do lado da lei e da ordem, sempre defendemos a nossa Constituição, a nossa democracia, a liberdade...”",1
1328,08.out.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2019/discurso-do-presidente-da-republica-jair-bolsonaro-durante-encontro-com-liderancas-empresariais-e-cerimonia-de-entrega-da-ordem-do-merito-industrial-sao-paulo-sao-paulo-sp,“Teve estado que o governador proibiu a cloroquina.”,1
1329,14.mar.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-a-solenidade-de-inauguracao-da-usina-de-energia-fotovoltaica-caldas-novas-go,"“Falei que lá, nesse conglomerado de países, o efeito colateral [das máscaras] para a garotada que estuda, né, não é benéfico. Não é opinião minha, é dados de uma pesquisa.”",1
1330,04.nov.2020#,https://twitter.com/jairbolsonaro/status/1358562886369632256,“O Supremo Tribunal Federal decidiu que essas medidas estão a cargo dos governadores e prefeitos.”,1
1331,11.fev.2021#,https://youtu.be/XdFYEmjb4m25,"“Nós já estávamos monitorando e analisando as amostras de piche, que aquilo é um piche, não é um petróleo em si, desde o dia 2 do mês passado.”",1
1332,06.jan.2020#,https://www.youtube.com/watch?v=J9u1Cl49xlw,“A curva não abaixou. Não achatou a curva.”,1
1333,11.fev.2021#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-no-forum-economico-brasil-paises-arabes,"“E eu seria omisso se não falasse agora: pode ser que lá na frente fale, ah, a chance e zero, era um placebo. Tudo bem, paciência, me desculpa, tchau. ”",1
1334,29.jun.2020#,https://www.youtube.com/watch?v=oXJIEMy8WAU&feature=youtu.be&t=2347,“E outra: não tem efeito colateral [o spray de Israel]”,1
1335,03.dez.2020#,https://www.youtube.com/watch?v=6VSEp5tf7lg,"“E eu apelo aos eleitores de Recife, né, porque la nós ganhamos no segundo turno em 2018 (...)”",1
1336,25.out.2019#,https://twitter.com/jairbolsonaro/status/1271794365887844355,“Se perguntar: qual país adota esse critério [de votação eletrônica] nosso aqui? ”,1
1337,27.jun.2019#,http://www.planalto.gov.br/ccivil_03/_Ato2011-2014/2013/Lei/L12871.htm,"“- Também que a política de ""fechar tudo"" teria sido baseada em ciência falha, e as consequências danosas à sociedade serão sentidas por décadas. [de acordo com suposto estudo que teria concluído que a maioria da população seria imune à Covid-19]”",1
1338,18.mar.2021#,https://twitter.com/jairbolsonaro/status/1277335718218682368,"“Qual era o objetivo do lockdown? Não era achatar a curva? Estamos há um ano achatando a curva. E achatar a curva para quê? Para dar tempo dos hospitais se prepararem com leitos, hospitais e respiradores.”",1
1339,09.jul.2020#,https://www.youtube.com/watch?v=JsIdVBSushc&ab_channel=JairBolsonaro,"“Você pega as provas do Pisa, que eu peguei agora, de três em três anos, de 2000 para cá, cada vez mais ladeira abaixo.”",1
1340,28.jan.2021#,https://www.youtube.com/watch?v=ezpz67Y_1h0&ab_channel=FocodoBrasil,“Esse pessoal [as concessionárias de rodovias] descobriu que poderia descontar nessas obras o aplicado em monitoramento. Como o monitoramento ainda é feito? Via multagem eletrônica.”,1
1341,01.out.2020#,https://twitter.com/jairbolsonaro/status/1106133970004131840,"“Então nós estamos reduzindo por dois meses o valor do PIS/Cofins, que é o imposto federal único que incide sobre o óleo diesel.”",1
1342,09.abr.2020#,https://www.youtube.com/watch?v=e2UtwAYqblc&feature=youtu.be&ab_channel=JairBolsonaro,"“Entre as ações do governo que têm impulsionado a produção de orgânicos no Brasil está a Política Nacional de Alimentação Escolar, que privilegia o alimento produzido pela agricultura familiar do município.”",1
1343,20.fev.2020#,https://www.youtube.com/watch?v=u6dpO3fqrAc,"“Como lá atrás quando foi criado, até as Farc fizeram parte [do Foro de São Paulo].”",1
1344,28.nov.2019#,https://veja.abril.com.br/politica/cloroquina-a-ascensao-e-queda-do-remedio-que-iria-nos-salvar-da-crise/,"“Não tive em Catalão ainda para ver a mina de lá, se bem que a mina de lá foi vendida há poucos anos. Os chineses compraram a mina de Catalão.”",1
1345,08.jul.2020#,https://www.youtube.com/watch?v=wgITBQUDEQo,“Hoje a AMB recomendou que fosse usado esse medicamento [cloroquina] para combater o vírus em fase inicial.”,1
1346,03.set.2020#,https://www.youtube.com/watch?v=WhTeT5MraB8&ab_channel=Planalto,“Nós conversamos com o mundo todo. Sem o viés ideológico.”,1
1347,22.mai.2020#,https://t.me/jairbolsonarobrasil/447,“O STF delegou aos prefeitos e governadores tomar essas decisões [no combate à Covid-19]”,1
1348,19.mai.2020#,http://bi.mte.gov.br/eec/pages/consultas/evolucaoEmprego/consultaEvolucaoEmprego.xhtml#relatorioSetor,"“Temos no Brasil 26 estados, Israel territorialmente é menor que o menor desses estados, que o estado de Sergipe.”",1
1349,30.jan.2021#,https://twitter.com/jairbolsonaro/status/1277335482079346693,"“O que é pior, mexer no sistema imunológico das pessoas, como é que você pode obrigar alguém tomar uma vacina que não se completou a terceira fase ainda, está na experimental?”",1
1350,08.out.2020#,https://www.youtube.com/watch?v=PKmdSPa_hzU,"“61% do território brasileiro, que é tudo área de preservação.”",1
1351,23.mar.2019#,https://www.youtube.com/watch?v=8oPisf3kbGI&ab_channel=JairBolsonaro,“Eu não peguei um centavo do fundo partidário.”,1
1352,08.fev.2021#,https://twitter.com/jairbolsonaro/status/1381575697748090885,“[Ações do governo federal no Rio de Janeiro]: 550 UTIs habilitadas”,1
1353,07.jan.2021#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,"“O gigante verde: Brasil, o país que mais conserva a natureza.”",1
1354,02.dez.2020#,https://www.youtube.com/watch?v=_ir-hiSMCNw&ab_channel=FocodoBrasil,"“Desde o começo, eu tinha uma linha e não pude agir nela por decisão do STF, que decidiu que essas medidas de isolamento, de lockdown, de confinamento, entre outras, caberia exclusivamente a governadores e prefeitos.”",1
1355,23.jul.2020#,https://www.youtube.com/watch?v=C5IawAEiZAc,"“Nos preocupamos sim com a vida, as medidas contra a vacina começaram a ser tomadas lá atrás.”",1
1356,23.mai.2020#,https://t.me/jairbolsonarobrasil/704,"“Vamos supor que houvesse uma segunda onda, é só ter o tratamento precoce, conversa com o médico, tem três medicamentos [hidroxicloroquina, ivermectina e nitazoxanida] que são para outra coisa, mas que serve também para combater a Covid, que a princípio resolve o assunto.”",1
1357,10.dez.2020#,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/2032396353576007/?type=3&__xts__%5B0%5D=68.ARAEnkbNOoqd0y6aww3fM1Yq2gh-2000ks6HBjmq8o2DSnh2ku77BidjqInV53h2BXIObYA2YErHIrE2P7xKSBBMrYIXrUtkJdoGXqCUSgn4vQ4DM33IgMOAu1fl-NVy0Jjkr2aDJhXJaf8xF38aqlOdtvnq3Ulg0N2_JBsd6X-lZVNw4MMRk_RjrdSBdw7jhOeTOlKnr3xK5Om5-mgE8cX4rikmx3Wz04wzzPJcZ3234RDdkuzXmjnAyo2HHqw7L1k-qh_JOuYno9APT6RUgrvq69lAFQdclXBktGmWWa2YYEWyrM7ugYHXabv2cwOy3c-aW0_sv4UjD7MwhJxFQcxqrw&__tn__=-R,“Nós mudamos o Brasil. Dois anos sem corrupção.”,1
1358,04.jun.2020#,https://www.youtube.com/watch?v=ZZj93uz78NE&feature=youtu.be,“Nós temos atualmente 14% demarcado como terra indígena.”,1
1359,15.out.2020#,https://www.youtube.com/watch?v=WSDwm3ErCO8,“Começou a pagar essa semana a quarta parcela do auxílio emergencial.”,1
1360,20.dez.2019#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,"“Meu cartão corporativo, sabe quanto eu gastei em 13 meses? Zero.”",1
1361,05.mar.2019#,https://www.youtube.com/watch?v=ifq8wBiy_FM,"“O Macron diz: não comprem soja do Brasil, comprem da França.”",1
1362,23.ago.2019#,https://www.facebook.com/jairmessias.bolsonaro/videos/812531446209286,"“- Tenho determinado aos meus ministros, em especial à CGU, que fortaleçam a transparência em defesa do interesse público e combate à corrupção. Por esse motivo, publicamos, em dados abertos, a remuneração dos servidores aposentados e pagamentos aos pensionistas do Poder Executivo”",1
1363,30.abr.2020#,https://www.youtube.com/watch?v=JsIdVBSushc&ab_channel=JairBolsonaro,“Nós ganhamos eleições em cinco capitais dos nove estados do Nordeste.”,1
1364,31.dez.2020#,https://twitter.com/jairbolsonaro/status/1280108019406299138,"“Nessas cidades com poucos habitantes, a chance de contaminação é quase zero.”",1
1365,26.nov.2019#,https://www.youtube.com/watch?v=7jw9BdEU-8k,"“Depois foi anulada a multa [ambiental] porque no dia e na hora que eu fui multado, eu não tava lá [na Baía de Angra].”",1
1366,30.abr.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-de-assinatura-de-atos-de-apoio-ao-setor-produtivo-aeroporto-internacional-de-porto-seguro,“[Israel é] um local onde não tem nada. Não tem água potável.”,1
1367,18.jul.2020#,https://twitter.com/jairbolsonaro/status/1277335482079346693,“O Rio de Janeiro caiu assustadoramente o número de óbitos por causa do coronavírus depois que a Polícia Federal passou por lá.”,1
1368,22.jan.2019#,https://www.youtube.com/watch?v=-tTgxztuqTs&t=3s,“Eu não quero discutir a cloroquina aqui. Eu tomei e me safei.”,1
